[sec],Mean
0,47.8069
1,48.7899
2,49.2834
3,47.9510
4,48.1188
5,47.4320
6,47.9763
7,47.5910
8,47.6420
9,44.9293
10,44.9507
11,45.3447
12,44.2549
13,42.7014
14,41.1816
15,41.9802
16,40.7833
17,40.5686
18,39.3020
19,38.3804
20,38.5581
21,38.1688
22,36.1349
23,36.0334
24,35.7868
25,36.0876
26,36.2822
27,34.7290
28,34.9585
29,34.7394
30,34.1575
31,34.1728
32,33.9557
33,33.0527
34,32.9332
35,33.4985
36,32.2033
37,32.2334
38,31.6833
39,31.5224
40,31.9073
41,30.9650
42,30.8658
43,30.0439
44,30.3696
45,30.7398
46,30.5004
47,29.1887
48,29.9316
49,29.5566
50,29.3092
51,29.2316
52,28.4444
53,29.1845
54,29.2394
55,29.5373
56,28.3643
57,28.8111
58,29.5724
59,28.9075
60,29.1386
61,28.3592
62,28.3917
63,27.4613
64,28.0743
65,28.0074
66,27.6992
67,27.3745
68,28.0325
69,28.3809
70,27.8057
71,27.4949
72,27.5441
73,28.2047
74,27.5861
75,27.8926
76,26.8620
77,27.1434
78,26.9410
79,27.1875
80,27.7916
81,26.9696
82,26.7747
83,27.3368
84,26.2358
85,26.8203
86,26.3631
87,26.1500
88,25.8132
89,26.2956
90,25.6041
91,25.9305
92,25.6428
93,26.0235
94,26.4832
95,26.0826
96,25.7061
97,25.7297
98,26.4637
99,26.2158
100,25.6161
101,25.5869
102,26.0373
103,26.0744
104,25.7026
105,25.8303
106,25.6701
107,25.6595
108,25.8736
109,25.3878
110,25.5267
111,25.1749
112,25.4301
113,25.3011
114,24.5604
115,24.8963
116,25.2848
117,24.6271
118,24.8634
119,24.7992
120,25.0682
121,24.9432
122,24.5086
123,24.8119
124,25.1623
125,24.9419
126,25.0628
127,24.8928
128,24.4817
129,24.3687
130,24.7786
131,24.7262
132,24.7583
133,24.9883
134,24.8040
135,24.5527
136,24.7461
137,24.6456
138,24.6165
139,25.0674
140,24.9038
141,24.6408
142,24.6531
143,24.3379
144,24.6297
145,24.5509
146,24.5589
147,24.9624
148,24.8831
149,24.8134
150,24.4515
151,24.4925
152,24.0991
153,24.3090
154,24.7132
155,24.4927
156,24.0999
157,23.9834
158,24.6600
159,24.0112
160,24.4046
161,24.1613
162,23.3926
163,23.6291
164,23.8707
165,24.1004
166,24.2335
167,24.3315
168,24.3986
169,24.6590
170,24.4005
171,24.0617
172,24.4104
173,23.7129
174,23.7853
175,23.5185
176,23.8126
177,23.7278
178,24.2953
179,23.5249
180,23.6290
181,23.9618
182,23.7455
183,23.7879
184,24.0994
185,23.7784
186,23.8450
187,23.6705
188,23.9183
189,23.1940
190,23.6826
191,23.4423
192,23.6393
193,23.4089
194,23.3829
195,23.2200
196,23.1309
197,22.9634
198,23.3542
199,23.9325
200,23.1429
201,22.9087
202,23.6399
203,23.2057
204,23.1097
205,23.8587
206,23.4077
207,23.3120
208,23.4369
209,23.0975
210,23.3452
211,23.1890
212,22.9115
213,22.8164
214,23.5343
215,23.1958
216,23.4897
217,23.8424
218,24.0286
219,23.9137
220,23.1799
221,23.3801
222,23.8225
223,23.5683
224,24.0171
225,23.8374
226,23.7003
227,23.5494
228,23.1147
229,23.6086
230,23.5775
231,24.0033
232,23.3023
233,23.6100
234,23.1346
235,23.2929
236,23.4636
237,23.3240
238,23.2940
239,23.9844
240,23.4743
241,23.4443
242,23.5024
243,23.8328
244,23.5303
245,23.0879
246,23.0760
247,23.0936
248,23.1685
249,23.8203
250,20.5487
251,23.5224
252,23.5050
253,23.2642
254,23.7301
255,23.4640
256,23.5678
257,23.7694
258,24.0807
259,23.7808
260,23.0687
261,23.4636
262,23.5602
263,23.3155
264,23.7158
265,23.9788
266,23.2065
267,23.7977
268,23.3321
269,23.5529
270,23.1089
271,23.7396
272,23.1150
273,23.4460
274,23.1637
275,23.6992
276,23.3089
277,23.4636
278,23.0748
279,23.2653
280,23.5238
281,23.1881
282,23.4257
283,23.4111
284,22.8057
285,23.0307
286,22.1900
287,22.7575
288,22.7010
289,22.3596
290,22.5567
291,22.8900
292,23.1495
293,22.3257
294,22.2864
295,23.2122
296,22.5002
297,22.5623
298,23.2753
299,22.2311
300,22.5997
