[sec],Mean
0,735.222
1,757.611
2,731.194
3,718.264
4,722.125
5,731.736
6,729.653
7,716.056
8,722.375
9,712.750
10,723.042
11,717.889
12,730.125
13,742.014
14,764.694
15,756.667
16,756.389
17,778.500
18,783.153
19,799.972
20,793.681
21,817.069
22,834.486
23,823.736
24,830.292
25,848.764
26,835.556
27,854.500
28,855.681
29,860.444
30,862.500
31,886.778
32,891.875
33,889.250
34,894.486
35,911.167
36,910.778
37,920.278
38,913.208
39,906.639
40,947.625
41,941.819
42,925.444
43,932.681
44,938.431
45,950.694
46,968.875
47,961.778
48,973.514
49,981.778
50,976.958
51,990.250
52,996.931
53,1002.264
54,989.944
55,1000.153
56,1015.028
57,980.458
58,997.167
59,995.236
60,995.139
61,1018.125
62,1028.278
63,1015.806
64,1019.694
65,1026.431
66,1020.681
67,1028.903
68,1013.861
69,1020.778
70,1041.819
71,1038.236
72,1013.861
73,1043.458
74,1042.194
75,1040.875
76,1050.472
77,1048.847
78,1062.306
79,1068.917
80,1055.958
81,1056.694
82,1053.417
83,1047.028
84,1068.375
85,1067.764
86,1070.083
87,1058.222
88,1060.111
89,1063.514
90,1047.944
91,1050.542
92,1070.542
93,1046.792
94,1058.431
95,1069.806
96,1074.514
97,1068.222
98,1064.181
99,1068.819
100,1069.319
101,1068.458
102,1077.625
103,1077.319
104,1040.569
105,1078.750
106,1087.750
107,1072.208
108,1074.389
109,1084.028
110,1071.208
111,1081.819
112,1083.611
113,1056.000
114,1078.333
115,1069.861
116,1076.097
117,1073.306
118,1084.875
119,1072.611
120,1087.125
121,1087.097
122,1068.403
123,1072.514
124,1067.972
125,1064.736
126,1065.375
127,1071.889
128,1063.625
129,1083.417
130,1072.028
131,1069.056
132,1070.417
133,1072.403
134,1075.903
135,1083.333
136,1079.236
137,1069.347
138,1073.500
139,1070.208
140,1063.569
141,1075.431
142,1085.278
143,1062.264
144,1076.167
145,1074.431
146,1052.514
147,1080.333
148,1064.681
149,1039.889
150,1061.319
151,1060.528
152,1059.722
153,1068.069
154,1067.194
155,1040.875
156,1051.250
157,1056.292
158,1058.972
159,1050.694
160,1070.458
161,1052.875
162,1059.639
163,1083.514
164,1077.806
165,1072.500
166,1067.944
167,1057.528
168,1056.222
169,1051.903
170,1045.611
171,1076.347
172,1051.333
173,1053.333
174,1061.944
175,1049.264
176,1053.514
177,1036.889
178,1073.736
179,1057.792
180,1055.542
181,1054.472
182,1048.806
183,1050.875
184,1064.819
185,1062.472
186,1059.681
187,1061.208
188,1037.972
189,1052.458
190,1064.944
191,1065.097
192,1062.292
193,1062.458
194,1053.264
195,1049.528
196,1047.236
197,1063.389
198,1064.556
199,1060.778
200,1049.889
201,1050.708
202,1071.667
203,1053.694
204,1071.153
205,1051.194
206,1054.097
207,1070.347
208,1074.153
209,1053.000
210,1068.556
211,1060.042
212,1039.972
213,1050.278
214,1051.389
215,1048.236
216,1055.028
217,1064.153
218,1054.986
219,1069.958
220,1068.250
221,1050.069
222,1054.806
223,1060.083
224,1052.931
225,1050.875
226,1053.542
227,1036.347
228,1044.181
229,1058.458
230,1044.556
231,1041.111
232,1048.403
233,1047.375
234,1051.667
235,1049.042
236,1043.500
237,1043.694
238,1049.347
239,1030.556
240,1046.361
241,1064.528
242,1038.931
243,1053.111
244,1051.806
245,1040.667
246,1033.056
247,1056.722
248,1057.500
249,1060.750
250,1050.097
251,1034.444
252,1050.333
253,1023.486
254,1053.597
255,1046.042
256,1038.847
257,1028.222
258,1049.847
259,1041.903
260,1042.597
261,1036.792
262,1048.167
263,1044.361
264,1033.417
265,1041.889
266,1034.014
267,1036.167
268,1035.486
269,1033.833
270,1042.722
271,1029.667
272,1019.708
273,1039.472
274,1045.042
275,1026.833
276,1041.472
277,1027.042
278,1031.181
279,1025.306
280,1024.528
281,1030.694
282,1036.514
283,1026.139
284,1008.319
285,1024.292
286,1016.278
287,1021.236
288,1027.556
289,1020.708
290,1011.014
291,1028.569
292,1010.778
293,1017.542
294,1018.306
295,1008.319
296,1019.569
297,1030.889
298,1019.153
299,999.542
300,1025.042
