[sec],Mean
NaN,936.125
Infinity,677.833
Infinity,533.000
Infinity,459.375
Infinity,463.083
Infinity,434.375
Infinity,437.500
Infinity,444.250
Infinity,429.167
Infinity,416.625
Infinity,410.083
Infinity,420.792
Infinity,419.292
Infinity,413.583
Infinity,401.625
Infinity,397.167
Infinity,391.167
Infinity,386.708
Infinity,390.625
Infinity,395.042
Infinity,391.583
Infinity,375.417
Infinity,383.792
Infinity,385.250
Infinity,376.958
Infinity,384.833
Infinity,387.125
Infinity,394.000
Infinity,384.833
Infinity,386.625
Infinity,379.792
Infinity,379.083
Infinity,383.583
Infinity,388.875
Infinity,382.083
Infinity,392.667
Infinity,381.208
Infinity,377.042
Infinity,379.917
Infinity,382.667
Infinity,375.833
Infinity,387.208
Infinity,378.792
Infinity,379.458
Infinity,385.417
Infinity,377.708
Infinity,372.000
Infinity,372.583
Infinity,371.333
Infinity,363.125
Infinity,365.542
Infinity,354.958
Infinity,354.833
Infinity,361.625
Infinity,367.417
Infinity,359.000
Infinity,376.250
Infinity,361.292
Infinity,351.958
Infinity,345.417
Infinity,353.708
Infinity,347.083
Infinity,349.292
Infinity,349.333
Infinity,347.833
Infinity,350.208
Infinity,342.958
Infinity,354.250
Infinity,356.833
Infinity,355.875
Infinity,347.708
Infinity,333.875
Infinity,337.500
Infinity,340.833
Infinity,339.333
Infinity,348.375
Infinity,339.750
Infinity,337.542
Infinity,337.583
Infinity,336.917
Infinity,341.500
Infinity,327.250
Infinity,344.958
Infinity,336.542
Infinity,331.667
Infinity,332.292
Infinity,336.083
Infinity,333.250
Infinity,330.708
Infinity,335.958
Infinity,336.375
Infinity,339.000
Infinity,332.375
Infinity,332.125
Infinity,345.500
Infinity,329.292
Infinity,329.875
Infinity,335.833
Infinity,327.708
Infinity,344.958
Infinity,345.125
Infinity,333.542
Infinity,339.958
Infinity,340.000
Infinity,343.083
Infinity,343.458
Infinity,345.333
Infinity,349.500
Infinity,339.250
Infinity,347.875
Infinity,355.458
Infinity,357.708
Infinity,347.708
Infinity,348.583
Infinity,348.708
Infinity,351.167
Infinity,352.125
Infinity,345.167
Infinity,351.583
Infinity,348.625
Infinity,354.250
