[sec],Mean
NaN,3665.769
Infinity,3028.115
Infinity,2689.115
Infinity,2453.500
Infinity,2328.731
Infinity,2230.192
Infinity,2117.308
Infinity,2107.115
Infinity,2013.923
Infinity,1914.577
Infinity,1868.923
Infinity,1838.808
Infinity,1791.308
Infinity,1813.731
Infinity,1782.269
Infinity,1763.385
Infinity,1703.000
Infinity,1699.423
Infinity,1687.808
Infinity,1648.115
Infinity,1646.115
Infinity,1610.769
Infinity,1622.000
Infinity,1606.808
Infinity,1596.808
Infinity,1640.115
Infinity,1530.385
Infinity,1514.923
Infinity,1530.538
Infinity,1561.885
Infinity,1461.308
Infinity,1504.269
Infinity,1517.538
Infinity,1486.615
Infinity,1490.038
Infinity,1483.923
Infinity,1508.462
Infinity,1559.654
Infinity,1544.538
Infinity,1535.769
Infinity,1551.000
Infinity,1549.115
Infinity,1501.846
Infinity,1558.923
Infinity,1537.346
Infinity,1535.154
Infinity,1506.038
Infinity,1519.846
Infinity,1505.385
Infinity,1535.308
Infinity,1508.423
Infinity,1527.846
Infinity,1557.808
Infinity,1511.231
Infinity,1476.231
Infinity,1508.385
Infinity,1518.115
Infinity,1550.577
Infinity,1534.962
Infinity,1508.500
Infinity,1538.423
Infinity,1562.462
Infinity,1584.154
Infinity,1532.769
Infinity,1609.615
Infinity,1557.808
Infinity,1538.154
Infinity,1526.731
Infinity,1522.038
Infinity,1530.231
Infinity,1566.346
Infinity,1564.000
Infinity,1499.038
Infinity,1565.692
Infinity,1565.000
Infinity,1540.538
Infinity,1548.962
Infinity,1530.115
Infinity,1521.038
Infinity,1520.731
Infinity,1542.077
Infinity,1494.385
Infinity,1458.615
Infinity,1479.731
Infinity,1438.231
Infinity,1491.462
Infinity,1506.154
Infinity,1465.192
Infinity,1466.154
Infinity,1474.538
Infinity,1457.500
Infinity,1511.769
Infinity,1500.269
Infinity,1485.385
Infinity,1493.962
Infinity,1494.577
Infinity,1487.577
Infinity,1491.385
Infinity,1507.808
Infinity,1489.808
Infinity,1498.731
Infinity,1483.538
Infinity,1473.077
Infinity,1477.231
Infinity,1476.231
Infinity,1477.808
Infinity,1523.462
Infinity,1462.000
Infinity,1460.346
Infinity,1438.423
Infinity,1419.654
Infinity,1461.231
Infinity,1454.346
Infinity,1428.577
Infinity,1442.769
Infinity,1459.577
Infinity,1416.538
Infinity,1426.000
Infinity,1457.154
Infinity,1447.192
Infinity,1464.846
