[sec],Mean
NaN,394.523
Infinity,313.932
Infinity,279.239
Infinity,260.886
Infinity,248.477
Infinity,250.443
Infinity,246.193
Infinity,237.432
Infinity,237.841
Infinity,236.761
Infinity,235.591
Infinity,229.864
Infinity,228.795
Infinity,229.614
Infinity,221.795
Infinity,224.352
Infinity,227.716
Infinity,223.068
Infinity,221.307
Infinity,218.705
Infinity,221.398
Infinity,214.716
Infinity,213.784
Infinity,216.295
Infinity,217.966
Infinity,214.648
Infinity,210.614
Infinity,216.636
Infinity,209.852
Infinity,212.375
Infinity,206.636
Infinity,206.693
Infinity,205.045
Infinity,209.057
Infinity,207.011
Infinity,204.557
Infinity,205.023
Infinity,199.125
Infinity,205.250
Infinity,204.352
Infinity,202.455
Infinity,195.591
Infinity,202.591
Infinity,199.284
Infinity,200.159
Infinity,200.398
Infinity,197.500
Infinity,200.920
Infinity,199.648
Infinity,200.932
Infinity,200.443
Infinity,198.534
Infinity,200.591
Infinity,202.886
Infinity,199.102
Infinity,199.261
Infinity,196.932
Infinity,204.330
Infinity,195.500
Infinity,200.955
Infinity,196.784
Infinity,197.625
Infinity,195.636
Infinity,195.841
Infinity,198.216
Infinity,197.273
Infinity,193.023
Infinity,201.261
Infinity,197.898
Infinity,198.432
Infinity,197.080
Infinity,195.216
Infinity,193.795
Infinity,197.477
Infinity,194.330
Infinity,194.443
Infinity,199.875
Infinity,197.750
Infinity,193.545
Infinity,193.955
Infinity,193.420
Infinity,191.841
Infinity,190.932
Infinity,191.341
Infinity,192.057
Infinity,192.670
Infinity,189.716
Infinity,191.659
Infinity,192.625
Infinity,193.636
Infinity,192.534
Infinity,190.682
Infinity,194.307
Infinity,192.886
Infinity,191.830
Infinity,193.795
Infinity,188.909
Infinity,190.909
Infinity,190.784
Infinity,191.750
Infinity,188.250
Infinity,192.432
Infinity,190.557
Infinity,189.614
Infinity,193.773
Infinity,189.682
Infinity,189.341
Infinity,189.091
Infinity,189.068
Infinity,190.886
Infinity,188.875
Infinity,191.580
Infinity,188.795
Infinity,188.000
Infinity,192.670
Infinity,190.227
Infinity,189.648
Infinity,185.205
Infinity,188.432
Infinity,189.318
Infinity,188.761
