[sec],Mean
NaN,114.60784
Infinity,111.60784
Infinity,113.60784
Infinity,113.76471
Infinity,115.13725
Infinity,112.64706
Infinity,113.11765
Infinity,115.01961
Infinity,113.05882
Infinity,112.56863
Infinity,109.23529
Infinity,111.72549
Infinity,111.35294
Infinity,109.68627
Infinity,110.94118
Infinity,114.47059
Infinity,115.27451
Infinity,110.15686
Infinity,113.27451
Infinity,109.03922
Infinity,110.35294
Infinity,111.92157
Infinity,112.56863
Infinity,110.82353
Infinity,113.27451
Infinity,113.50980
Infinity,117.70588
Infinity,113.64706
Infinity,109.15686
Infinity,115.82353
Infinity,113.98039
Infinity,113.17647
Infinity,112.07843
Infinity,109.00000
Infinity,114.98039
Infinity,113.01961
Infinity,112.88235
Infinity,113.31373
Infinity,112.29412
Infinity,114.52941
Infinity,114.37255
Infinity,115.74509
Infinity,112.29412
Infinity,115.33334
Infinity,115.60784
Infinity,112.31373
Infinity,112.70588
Infinity,112.15686
Infinity,111.66666
Infinity,114.66666
Infinity,113.00000
Infinity,112.86275
Infinity,113.96078
Infinity,113.54902
Infinity,111.49020
Infinity,113.68627
Infinity,114.15686
Infinity,116.70588
Infinity,113.43137
Infinity,114.64706
Infinity,113.72549
Infinity,110.60784
Infinity,113.23529
Infinity,114.52941
Infinity,113.43137
Infinity,111.50980
Infinity,112.74509
Infinity,113.90196
Infinity,108.92157
Infinity,117.13725
Infinity,115.21568
Infinity,118.17647
Infinity,117.37255
Infinity,114.62745
Infinity,115.13725
Infinity,114.21568
Infinity,117.37255
Infinity,112.96078
Infinity,115.68627
Infinity,113.49020
Infinity,113.56863
Infinity,114.49020
Infinity,114.92157
Infinity,115.62745
Infinity,113.88235
Infinity,114.19608
Infinity,111.58823
Infinity,115.64706
Infinity,112.84314
Infinity,116.03922
Infinity,113.84314
Infinity,111.94118
Infinity,115.03922
Infinity,116.80392
Infinity,115.11765
Infinity,113.15686
Infinity,113.17647
Infinity,112.39216
Infinity,114.50980
Infinity,112.88235
Infinity,116.25491
Infinity,112.05882
Infinity,112.45098
Infinity,117.19608
Infinity,113.96078
Infinity,113.78432
Infinity,111.94118
Infinity,115.98039
Infinity,117.01961
Infinity,115.19608
Infinity,115.21568
Infinity,115.82353
Infinity,111.33334
Infinity,117.64706
Infinity,113.27451
Infinity,117.98039
Infinity,114.96078
Infinity,114.60784
Infinity,115.33334
Infinity,114.29412
Infinity,113.11765
