[sec],Mean
NaN,119.5667
-Infinity,120.2000
-Infinity,114.6333
-Infinity,110.1000
-Infinity,107.5667
-Infinity,106.2000
-Infinity,105.5667
-Infinity,106.9000
-Infinity,109.6333
-Infinity,109.6333
-Infinity,109.6333
-Infinity,105.7000
-Infinity,107.5333
-Infinity,109.4333
-Infinity,112.8667
-Infinity,109.4333
-Infinity,109.9333
-Infinity,106.6000
-Infinity,107.7667
-Infinity,108.1000
-Infinity,109.9000
-Infinity,107.5000
-Infinity,107.1667
-Infinity,108.5333
-Infinity,105.7333
-Infinity,107.2333
-Infinity,111.5667
-Infinity,108.8333
-Infinity,105.5667
-Infinity,106.5333
-Infinity,109.6667
-Infinity,106.6000
-Infinity,109.0667
-Infinity,107.0000
-Infinity,108.9333
-Infinity,108.5333
-Infinity,109.1000
-Infinity,104.3000
-Infinity,109.2667
-Infinity,106.7000
-Infinity,110.2667
-Infinity,108.5667
-Infinity,107.5333
-Infinity,110.4000
-Infinity,106.6000
-Infinity,109.1333
-Infinity,104.7333
-Infinity,106.3667
-Infinity,108.1667
-Infinity,106.5667
-Infinity,104.3333
-Infinity,107.8000
-Infinity,109.2667
-Infinity,107.9333
-Infinity,107.2000
-Infinity,105.9000
-Infinity,110.9000
-Infinity,106.2667
-Infinity,107.5667
-Infinity,109.6000
-Infinity,108.1000
-Infinity,111.1000
-Infinity,104.8000
-Infinity,109.1000
-Infinity,110.0000
-Infinity,105.6667
-Infinity,105.3333
-Infinity,109.0333
-Infinity,108.9667
-Infinity,107.5000
-Infinity,107.1667
-Infinity,103.3333
-Infinity,107.5333
-Infinity,105.4667
-Infinity,114.2333
-Infinity,107.6667
-Infinity,106.1000
-Infinity,107.8667
-Infinity,109.8667
-Infinity,106.7333
-Infinity,105.5000
-Infinity,108.7667
-Infinity,104.6667
-Infinity,103.9333
-Infinity,107.1667
-Infinity,110.4667
-Infinity,110.1667
-Infinity,106.3667
-Infinity,108.2333
-Infinity,109.1000
-Infinity,109.2000
-Infinity,107.7667
-Infinity,105.1000
-Infinity,104.7667
-Infinity,107.6667
-Infinity,110.0333
-Infinity,106.5333
-Infinity,107.1667
-Infinity,108.4000
-Infinity,110.6000
-Infinity,106.6333
-Infinity,107.9333
-Infinity,105.9333
-Infinity,109.9667
