[sec],Mean
NaN,166.7879
-Infinity,165.3788
-Infinity,164.7273
-Infinity,159.1515
-Infinity,151.9242
-Infinity,148.5606
-Infinity,138.8485
-Infinity,138.4091
-Infinity,133.9394
-Infinity,135.7121
-Infinity,135.4697
-Infinity,136.0606
-Infinity,136.5758
-Infinity,131.5000
-Infinity,127.6364
-Infinity,131.3333
-Infinity,129.8939
-Infinity,127.1970
-Infinity,128.8485
-Infinity,125.4697
-Infinity,126.7727
-Infinity,129.1818
-Infinity,127.1061
-Infinity,124.7576
-Infinity,129.5152
-Infinity,127.6818
-Infinity,126.0000
-Infinity,128.7576
-Infinity,126.3333
-Infinity,125.3030
-Infinity,126.3788
-Infinity,127.3939
-Infinity,123.7273
-Infinity,125.2121
-Infinity,124.5152
-Infinity,130.4394
-Infinity,129.7576
-Infinity,126.4394
-Infinity,124.8030
-Infinity,125.5152
-Infinity,124.9697
-Infinity,127.3182
-Infinity,128.0606
-Infinity,126.6061
-Infinity,125.7273
-Infinity,128.5152
-Infinity,127.8485
-Infinity,127.0152
-Infinity,123.3636
-Infinity,125.8182
-Infinity,125.8333
-Infinity,125.1515
-Infinity,124.8333
-Infinity,124.3182
-Infinity,122.8030
-Infinity,127.6970
-Infinity,126.1364
-Infinity,126.6515
-Infinity,122.2273
-Infinity,121.8485
-Infinity,125.9545
-Infinity,129.6818
-Infinity,125.9848
-Infinity,124.8939
-Infinity,127.1515
-Infinity,126.4242
-Infinity,124.8485
-Infinity,127.8939
-Infinity,124.4545
-Infinity,125.3485
-Infinity,127.0303
-Infinity,126.4394
-Infinity,126.6212
-Infinity,126.9848
-Infinity,124.8333
-Infinity,125.0758
-Infinity,127.1364
-Infinity,125.4545
-Infinity,125.0758
-Infinity,125.9697
-Infinity,125.4697
-Infinity,127.5758
-Infinity,126.7273
-Infinity,127.0909
-Infinity,124.4242
-Infinity,125.4848
-Infinity,128.4848
-Infinity,124.9697
-Infinity,128.6818
-Infinity,123.9394
-Infinity,127.9242
-Infinity,124.7273
-Infinity,125.9848
-Infinity,126.5758
-Infinity,126.0606
-Infinity,126.3485
-Infinity,125.0606
-Infinity,123.5455
-Infinity,123.8636
-Infinity,127.2879
-Infinity,123.9091
-Infinity,128.6515
-Infinity,126.8636
-Infinity,126.7879
-Infinity,127.2879
-Infinity,123.9545
-Infinity,127.0758
-Infinity,127.7273
-Infinity,125.1364
-Infinity,125.1364
-Infinity,123.5606
-Infinity,130.8636
-Infinity,126.4697
-Infinity,128.1970
-Infinity,123.8788
-Infinity,122.5152
-Infinity,126.8030
-Infinity,126.8485
-Infinity,126.2727
-Infinity,126.6818
-Infinity,127.9848
-Infinity,124.8485
-Infinity,125.0152
-Infinity,124.9545
-Infinity,125.3485
-Infinity,125.8788
-Infinity,124.4545
-Infinity,125.7273
-Infinity,124.2121
-Infinity,124.6818
-Infinity,125.6364
-Infinity,126.9091
-Infinity,125.1970
-Infinity,126.7576
-Infinity,124.3939
-Infinity,125.5606
-Infinity,127.1970
-Infinity,124.5303
-Infinity,125.2879
-Infinity,125.8636
-Infinity,125.5303
-Infinity,127.3333
-Infinity,130.1061
-Infinity,124.3939
-Infinity,123.0303
-Infinity,126.5909
-Infinity,125.2424
-Infinity,125.2879
-Infinity,128.1667
-Infinity,122.9394
-Infinity,128.6364
-Infinity,124.9091
-Infinity,129.0455
-Infinity,128.8030
-Infinity,124.6515
-Infinity,128.7121
-Infinity,128.9545
-Infinity,129.4242
-Infinity,126.9242
-Infinity,126.6212
-Infinity,126.6364
-Infinity,123.9242
-Infinity,126.5606
-Infinity,121.6970
