[sec],Mean
NaN,453.750
-Infinity,399.438
-Infinity,336.188
-Infinity,285.125
-Infinity,264.562
-Infinity,240.562
-Infinity,231.062
-Infinity,209.688
-Infinity,209.062
-Infinity,207.688
-Infinity,196.312
-Infinity,198.750
-Infinity,192.812
-Infinity,189.938
-Infinity,183.875
-Infinity,185.312
-Infinity,187.375
-Infinity,183.000
-Infinity,182.688
-Infinity,183.375
-Infinity,187.312
-Infinity,186.750
-Infinity,177.875
-Infinity,172.250
-Infinity,184.312
-Infinity,176.000
-Infinity,183.562
-Infinity,178.562
-Infinity,171.188
-Infinity,176.375
-Infinity,172.562
-Infinity,177.438
-Infinity,177.875
-Infinity,179.375
-Infinity,178.812
-Infinity,181.688
-Infinity,177.438
-Infinity,169.938
-Infinity,170.938
-Infinity,173.125
-Infinity,172.125
-Infinity,174.062
-Infinity,167.062
-Infinity,174.875
-Infinity,180.375
-Infinity,176.812
-Infinity,179.062
-Infinity,170.562
-Infinity,172.625
-Infinity,171.750
-Infinity,181.938
-Infinity,178.500
-Infinity,176.188
-Infinity,177.250
-Infinity,184.062
-Infinity,179.750
-Infinity,177.625
-Infinity,185.750
-Infinity,169.750
-Infinity,181.312
-Infinity,185.938
-Infinity,184.438
-Infinity,180.250
-Infinity,176.812
-Infinity,179.812
-Infinity,184.375
-Infinity,180.062
-Infinity,179.000
-Infinity,178.188
-Infinity,166.250
-Infinity,181.625
-Infinity,177.938
-Infinity,175.062
-Infinity,171.625
-Infinity,178.625
-Infinity,180.562
-Infinity,180.438
-Infinity,177.250
-Infinity,176.625
-Infinity,171.688
-Infinity,178.750
-Infinity,176.062
-Infinity,174.375
-Infinity,180.875
-Infinity,178.938
-Infinity,176.500
-Infinity,173.312
-Infinity,176.250
-Infinity,187.188
-Infinity,186.438
-Infinity,177.062
-Infinity,178.562
-Infinity,172.938
-Infinity,184.812
-Infinity,185.312
-Infinity,179.625
-Infinity,183.625
-Infinity,175.125
-Infinity,182.688
-Infinity,176.625
-Infinity,182.000
-Infinity,174.062
-Infinity,174.250
-Infinity,175.000
-Infinity,183.625
-Infinity,181.625
-Infinity,168.500
-Infinity,168.812
-Infinity,176.500
-Infinity,171.938
-Infinity,178.000
-Infinity,175.062
-Infinity,178.062
-Infinity,179.125
-Infinity,175.688
-Infinity,169.562
-Infinity,175.688
-Infinity,172.125
-Infinity,176.875
-Infinity,178.688
-Infinity,180.438
-Infinity,164.312
-Infinity,170.938
-Infinity,173.625
-Infinity,174.812
-Infinity,175.125
-Infinity,175.312
-Infinity,171.750
-Infinity,177.812
-Infinity,178.125
-Infinity,176.312
-Infinity,168.312
-Infinity,173.812
-Infinity,176.125
-Infinity,179.125
-Infinity,177.938
-Infinity,177.625
-Infinity,173.812
-Infinity,178.125
-Infinity,170.125
-Infinity,180.188
-Infinity,179.250
-Infinity,175.375
-Infinity,173.000
-Infinity,169.438
-Infinity,184.688
-Infinity,182.000
-Infinity,178.062
-Infinity,178.188
-Infinity,173.375
-Infinity,184.375
-Infinity,173.188
-Infinity,179.938
-Infinity,179.875
-Infinity,184.938
-Infinity,177.875
-Infinity,171.688
-Infinity,173.000
-Infinity,172.625
-Infinity,172.312
-Infinity,173.812
-Infinity,179.438
-Infinity,181.625
-Infinity,185.125
-Infinity,173.625
-Infinity,180.000
-Infinity,173.812
-Infinity,174.750
-Infinity,177.250
-Infinity,177.750
-Infinity,182.000
-Infinity,177.250
-Infinity,176.875
-Infinity,172.438
-Infinity,180.875
-Infinity,181.562
-Infinity,186.188
-Infinity,169.438
-Infinity,184.688
-Infinity,180.375
-Infinity,180.875
-Infinity,177.500
-Infinity,174.500
-Infinity,177.438
-Infinity,180.062
-Infinity,186.250
-Infinity,178.812
-Infinity,175.625
-Infinity,173.500
-Infinity,172.250
-Infinity,180.875
-Infinity,176.062
-Infinity,177.312
-Infinity,178.688
-Infinity,181.688
-Infinity,187.250
-Infinity,179.938
-Infinity,176.250
-Infinity,179.250
-Infinity,182.000
-Infinity,176.938
-Infinity,178.750
-Infinity,174.438
-Infinity,177.500
-Infinity,182.562
-Infinity,183.125
-Infinity,181.688
-Infinity,176.812
-Infinity,177.688
-Infinity,176.250
-Infinity,184.188
-Infinity,179.000
-Infinity,171.125
-Infinity,176.625
-Infinity,184.688
-Infinity,186.000
-Infinity,182.625
-Infinity,171.312
-Infinity,187.250
-Infinity,183.812
-Infinity,185.438
-Infinity,184.688
-Infinity,181.125
-Infinity,181.438
-Infinity,182.562
-Infinity,189.188
-Infinity,179.562
-Infinity,183.812
-Infinity,174.938
-Infinity,180.312
-Infinity,185.688
-Infinity,183.500
-Infinity,182.750
-Infinity,181.438
-Infinity,184.188
-Infinity,173.312
-Infinity,185.562
-Infinity,175.688
-Infinity,179.375
-Infinity,184.062
-Infinity,189.812
-Infinity,190.688
-Infinity,182.625
-Infinity,180.188
-Infinity,178.750
-Infinity,181.688
-Infinity,175.438
-Infinity,175.625
-Infinity,176.188
-Infinity,179.125
-Infinity,184.875
-Infinity,185.500
-Infinity,174.875
-Infinity,178.438
-Infinity,180.500
-Infinity,184.188
-Infinity,172.312
-Infinity,180.625
-Infinity,179.188
-Infinity,176.312
-Infinity,185.375
-Infinity,182.062
-Infinity,188.062
-Infinity,179.875
-Infinity,173.938
-Infinity,183.688
-Infinity,172.562
-Infinity,182.562
-Infinity,184.750
-Infinity,182.000
-Infinity,178.812
-Infinity,177.312
-Infinity,186.312
-Infinity,172.688
-Infinity,180.188
-Infinity,183.688
-Infinity,185.000
-Infinity,181.812
-Infinity,175.125
-Infinity,180.125
-Infinity,190.188
-Infinity,184.938
-Infinity,182.938
-Infinity,181.000
-Infinity,181.438
-Infinity,180.000
-Infinity,181.938
-Infinity,182.625
-Infinity,181.000
-Infinity,177.688
-Infinity,186.812
-Infinity,179.750
-Infinity,179.938
-Infinity,183.562
-Infinity,183.625
-Infinity,188.812
-Infinity,182.250
-Infinity,176.312
-Infinity,184.625
-Infinity,183.000
-Infinity,186.688
-Infinity,177.562
-Infinity,180.688
-Infinity,182.250
-Infinity,176.875
-Infinity,183.188
-Infinity,186.375
-Infinity,179.312
-Infinity,176.562
-Infinity,187.375
-Infinity,185.500
-Infinity,179.312
-Infinity,187.250
-Infinity,188.438
-Infinity,180.125
-Infinity,189.375
-Infinity,181.500
-Infinity,173.938
-Infinity,179.000
-Infinity,177.500
-Infinity,187.375
-Infinity,180.750
-Infinity,173.062
-Infinity,178.562
-Infinity,183.375
-Infinity,183.438
-Infinity,188.188
-Infinity,170.562
-Infinity,174.500
-Infinity,187.812
-Infinity,180.188
-Infinity,182.000
-Infinity,186.438
-Infinity,179.625
-Infinity,178.062
-Infinity,186.562
-Infinity,189.562
-Infinity,176.188
-Infinity,176.688
-Infinity,181.562
-Infinity,189.062
-Infinity,192.562
-Infinity,190.250
-Infinity,190.250
-Infinity,184.312
-Infinity,192.000
-Infinity,198.375
-Infinity,186.688
-Infinity,186.938
-Infinity,181.938
-Infinity,184.438
-Infinity,183.188
-Infinity,187.312
-Infinity,180.625
-Infinity,183.375
-Infinity,197.375
-Infinity,184.688
-Infinity,185.375
-Infinity,189.500
-Infinity,191.625
-Infinity,190.125
-Infinity,192.000
-Infinity,188.312
-Infinity,189.750
-Infinity,190.438
-Infinity,191.000
-Infinity,194.875
-Infinity,181.250
-Infinity,190.875
-Infinity,189.125
-Infinity,187.812
-Infinity,180.375
-Infinity,197.375
-Infinity,199.562
-Infinity,192.312
-Infinity,197.312
-Infinity,196.938
-Infinity,191.812
-Infinity,198.062
-Infinity,197.188
-Infinity,194.500
-Infinity,197.750
-Infinity,204.188
-Infinity,199.750
-Infinity,193.562
-Infinity,194.250
-Infinity,187.750
-Infinity,201.188
-Infinity,204.188
-Infinity,199.500
-Infinity,200.375
-Infinity,193.062
-Infinity,197.062
-Infinity,199.938
-Infinity,201.125
-Infinity,206.875
-Infinity,196.125
-Infinity,200.438
-Infinity,189.750
-Infinity,199.188
-Infinity,205.688
-Infinity,206.312
-Infinity,193.188
-Infinity,193.875
-Infinity,197.250
-Infinity,199.875
-Infinity,194.438
-Infinity,193.312
-Infinity,198.062
-Infinity,201.812
-Infinity,206.688
-Infinity,205.750
-Infinity,204.438
-Infinity,204.625
-Infinity,206.688
-Infinity,192.812
-Infinity,211.500
-Infinity,202.750
-Infinity,198.312
-Infinity,192.062
-Infinity,204.562
-Infinity,201.875
-Infinity,198.562
-Infinity,205.625
-Infinity,210.625
-Infinity,196.562
-Infinity,213.562
-Infinity,208.125
-Infinity,203.188
-Infinity,203.375
-Infinity,213.625
-Infinity,206.125
-Infinity,205.812
-Infinity,211.250
-Infinity,204.750
-Infinity,208.375
-Infinity,210.250
-Infinity,211.875
-Infinity,208.812
-Infinity,210.250
-Infinity,204.750
-Infinity,199.000
-Infinity,194.000
-Infinity,204.438
-Infinity,203.188
-Infinity,198.500
