[sec],Mean
NaN,122.3167
-Infinity,125.5000
-Infinity,123.3833
-Infinity,123.4500
-Infinity,121.1500
-Infinity,121.9167
-Infinity,122.0667
-Infinity,121.8000
-Infinity,125.4667
-Infinity,124.8833
-Infinity,124.4833
-Infinity,120.2333
-Infinity,124.2000
-Infinity,125.2833
-Infinity,119.7667
-Infinity,120.3000
-Infinity,123.6333
-Infinity,120.7333
-Infinity,124.3333
-Infinity,124.8667
-Infinity,120.2667
-Infinity,124.4667
-Infinity,122.1833
-Infinity,122.1000
-Infinity,126.3667
-Infinity,121.3000
-Infinity,123.3000
-Infinity,125.6500
-Infinity,124.7167
-Infinity,124.0167
-Infinity,124.7500
-Infinity,122.4667
-Infinity,122.5667
-Infinity,119.2500
-Infinity,124.4000
-Infinity,121.5000
-Infinity,121.5333
-Infinity,119.9500
-Infinity,119.3000
-Infinity,120.6833
-Infinity,120.7167
-Infinity,121.0167
-Infinity,123.5167
-Infinity,126.4167
-Infinity,122.0500
-Infinity,121.8667
-Infinity,124.6000
-Infinity,122.3000
-Infinity,119.5333
-Infinity,122.8000
-Infinity,122.7000
-Infinity,121.7833
-Infinity,124.1167
-Infinity,122.1000
-Infinity,122.1167
-Infinity,124.9500
-Infinity,122.7500
-Infinity,123.3500
-Infinity,120.1833
-Infinity,121.5667
-Infinity,121.8000
-Infinity,123.6833
-Infinity,117.0500
-Infinity,121.6833
-Infinity,121.5000
-Infinity,121.3167
-Infinity,121.6167
-Infinity,122.2667
-Infinity,117.9000
-Infinity,124.3500
-Infinity,121.8500
-Infinity,122.7833
-Infinity,118.7167
-Infinity,119.1667
-Infinity,125.5667
-Infinity,122.8667
-Infinity,122.8500
-Infinity,125.2000
-Infinity,121.4333
-Infinity,121.9000
-Infinity,122.7667
-Infinity,120.4000
-Infinity,123.4500
-Infinity,120.4833
-Infinity,122.0000
-Infinity,121.3500
-Infinity,122.0333
-Infinity,118.6167
-Infinity,122.2667
-Infinity,122.4833
-Infinity,119.5833
-Infinity,124.3500
-Infinity,121.3667
-Infinity,119.5167
-Infinity,120.5333
-Infinity,121.8500
-Infinity,122.0667
-Infinity,118.3000
-Infinity,119.9500
-Infinity,122.0000
-Infinity,117.6500
-Infinity,119.2667
-Infinity,118.0167
-Infinity,118.7833
-Infinity,118.0167
-Infinity,119.9667
-Infinity,122.0667
-Infinity,120.9333
-Infinity,119.2000
-Infinity,118.1167
-Infinity,118.4167
-Infinity,119.3000
-Infinity,117.5333
-Infinity,119.1333
-Infinity,119.8667
-Infinity,120.6000
-Infinity,120.2500
-Infinity,116.2500
-Infinity,118.8500
-Infinity,119.3167
-Infinity,121.1333
-Infinity,119.1167
-Infinity,118.7667
-Infinity,118.6500
-Infinity,115.7833
-Infinity,119.6500
-Infinity,114.7167
-Infinity,118.0333
-Infinity,120.9167
-Infinity,119.8833
-Infinity,117.3500
-Infinity,118.1500
-Infinity,117.0833
-Infinity,117.4333
-Infinity,120.0833
-Infinity,121.4333
-Infinity,119.5333
-Infinity,118.9500
-Infinity,115.7333
-Infinity,119.4167
-Infinity,119.9333
-Infinity,116.5667
-Infinity,117.8667
-Infinity,118.2833
-Infinity,121.5167
-Infinity,119.5000
-Infinity,121.2333
-Infinity,119.6667
-Infinity,120.1667
-Infinity,115.6000
-Infinity,118.5500
-Infinity,119.4000
-Infinity,120.4000
-Infinity,118.4667
-Infinity,117.3000
-Infinity,118.2833
-Infinity,121.3667
-Infinity,119.1833
-Infinity,121.2667
-Infinity,118.4833
-Infinity,119.0667
-Infinity,117.0167
-Infinity,120.4167
-Infinity,119.0167
-Infinity,120.7000
-Infinity,122.7333
-Infinity,121.1833
-Infinity,118.4667
-Infinity,119.1833
-Infinity,115.3500
-Infinity,118.8833
-Infinity,116.5667
-Infinity,118.0000
-Infinity,116.5500
-Infinity,117.7167
-Infinity,117.1667
-Infinity,117.9000
-Infinity,118.1000
-Infinity,116.0000
-Infinity,116.1833
-Infinity,117.9500
-Infinity,118.5500
-Infinity,120.6667
-Infinity,121.1333
-Infinity,119.4667
-Infinity,115.2667
-Infinity,118.8500
-Infinity,116.5500
-Infinity,118.8500
-Infinity,116.4167
-Infinity,119.1500
-Infinity,114.4667
-Infinity,116.4000
-Infinity,112.3500
-Infinity,118.3500
-Infinity,117.4833
-Infinity,118.9667
-Infinity,117.6333
-Infinity,119.0667
-Infinity,119.3667
-Infinity,120.8833
-Infinity,120.2167
-Infinity,117.2333
-Infinity,119.8000
-Infinity,116.8667
-Infinity,115.1833
-Infinity,118.0500
-Infinity,115.4500
-Infinity,115.6500
-Infinity,119.9833
-Infinity,118.2667
-Infinity,116.6667
-Infinity,118.8000
-Infinity,119.0833
-Infinity,118.7667
-Infinity,118.6333
-Infinity,117.9167
-Infinity,117.4500
-Infinity,116.8167
-Infinity,117.5500
-Infinity,117.9000
-Infinity,118.5667
-Infinity,116.1833
-Infinity,117.2167
-Infinity,119.1667
-Infinity,121.6167
-Infinity,118.1667
-Infinity,119.7333
-Infinity,116.2667
-Infinity,117.6500
-Infinity,117.7833
-Infinity,118.2833
-Infinity,115.8500
-Infinity,118.1500
-Infinity,118.8667
-Infinity,115.3500
-Infinity,117.5000
-Infinity,115.1333
-Infinity,119.9333
-Infinity,114.2333
-Infinity,116.9000
-Infinity,115.5500
-Infinity,114.4500
-Infinity,115.7667
-Infinity,117.2500
-Infinity,116.9500
-Infinity,115.5000
-Infinity,119.4833
-Infinity,115.0667
-Infinity,117.8167
-Infinity,116.5167
-Infinity,115.9167
-Infinity,116.9500
-Infinity,115.3667
-Infinity,120.0167
-Infinity,119.1500
-Infinity,117.6833
-Infinity,115.8833
-Infinity,115.3833
-Infinity,116.2833
-Infinity,117.0000
-Infinity,116.3333
-Infinity,115.7000
-Infinity,116.7667
-Infinity,113.9500
-Infinity,117.3667
-Infinity,114.6333
-Infinity,115.5000
-Infinity,113.5833
-Infinity,115.3333
-Infinity,116.4833
-Infinity,114.2500
-Infinity,115.0833
-Infinity,114.9000
-Infinity,114.2667
-Infinity,111.1667
-Infinity,111.4500
-Infinity,117.0333
-Infinity,112.6667
-Infinity,115.2833
-Infinity,115.5667
-Infinity,117.1667
-Infinity,118.3500
-Infinity,115.1833
-Infinity,115.9500
-Infinity,117.0500
-Infinity,114.1000
-Infinity,118.6833
-Infinity,116.9833
-Infinity,116.4833
-Infinity,117.4167
-Infinity,114.1167
-Infinity,115.5667
-Infinity,117.0667
-Infinity,113.1667
-Infinity,113.2500
-Infinity,115.7833
-Infinity,114.4167
-Infinity,113.8500
-Infinity,117.0333
-Infinity,112.9167
-Infinity,114.0333
-Infinity,116.3167
-Infinity,118.4000
-Infinity,115.1167
-Infinity,111.6333
-Infinity,114.0667
-Infinity,111.8667
-Infinity,115.0667
-Infinity,114.0667
-Infinity,115.8167
-Infinity,114.3167
-Infinity,110.9667
-Infinity,111.9333
-Infinity,111.3000
-Infinity,117.9667
-Infinity,114.0333
