[sec],Mean
NaN,132.5429
-Infinity,131.2571
-Infinity,128.0286
-Infinity,127.8000
-Infinity,121.6857
-Infinity,124.6857
-Infinity,119.9714
-Infinity,121.8857
-Infinity,121.1143
-Infinity,119.5429
-Infinity,120.0857
-Infinity,121.2857
-Infinity,118.2857
-Infinity,120.4571
-Infinity,119.5429
-Infinity,120.8571
-Infinity,120.6286
-Infinity,119.7143
-Infinity,118.3143
-Infinity,118.8857
-Infinity,120.9429
-Infinity,118.5429
-Infinity,119.9143
-Infinity,114.9143
-Infinity,117.4286
-Infinity,119.0571
-Infinity,115.1714
-Infinity,118.2571
-Infinity,118.7429
-Infinity,116.6571
-Infinity,119.9143
-Infinity,117.6000
-Infinity,117.0286
-Infinity,120.4857
-Infinity,116.1714
-Infinity,120.6857
-Infinity,116.8286
-Infinity,115.6000
-Infinity,118.7143
-Infinity,121.7143
-Infinity,118.6286
-Infinity,119.1143
-Infinity,120.1143
-Infinity,120.7143
-Infinity,120.5714
-Infinity,118.3714
-Infinity,120.8000
-Infinity,121.1429
-Infinity,118.0571
-Infinity,117.3714
-Infinity,118.3143
-Infinity,119.2000
-Infinity,120.5714
-Infinity,119.0286
-Infinity,117.9714
-Infinity,125.0571
-Infinity,122.1714
-Infinity,115.9143
-Infinity,118.8857
-Infinity,117.7714
-Infinity,120.3143
-Infinity,118.6857
-Infinity,119.5714
-Infinity,121.7429
-Infinity,121.8286
-Infinity,117.8571
-Infinity,120.4286
-Infinity,117.8000
-Infinity,117.8571
-Infinity,116.4571
-Infinity,120.9714
-Infinity,120.7714
-Infinity,119.7714
-Infinity,122.9429
-Infinity,116.6286
-Infinity,118.9429
-Infinity,123.9714
-Infinity,119.7429
-Infinity,113.1143
-Infinity,118.4286
-Infinity,121.9143
-Infinity,118.6857
-Infinity,120.0286
-Infinity,114.0571
-Infinity,124.4286
-Infinity,118.5714
-Infinity,121.1714
-Infinity,119.3143
-Infinity,124.0000
-Infinity,121.4000
-Infinity,119.2000
-Infinity,116.8571
-Infinity,116.0857
-Infinity,120.6857
-Infinity,120.1714
-Infinity,120.4286
-Infinity,121.9429
-Infinity,119.0000
-Infinity,118.3429
-Infinity,117.7143
-Infinity,119.2571
-Infinity,121.5714
-Infinity,118.6571
-Infinity,125.4000
-Infinity,118.0000
-Infinity,122.3714
-Infinity,118.1429
-Infinity,119.1143
-Infinity,114.6857
-Infinity,118.3714
-Infinity,119.4571
-Infinity,121.3429
-Infinity,119.2286
-Infinity,120.3143
-Infinity,116.5714
-Infinity,116.9429
-Infinity,123.0571
-Infinity,118.6000
-Infinity,120.2857
-Infinity,122.9429
-Infinity,119.1143
-Infinity,120.6571
-Infinity,116.3714
-Infinity,119.8286
-Infinity,119.4857
-Infinity,120.6000
-Infinity,117.1143
-Infinity,116.4857
-Infinity,116.3143
-Infinity,118.6286
-Infinity,118.5429
-Infinity,115.9143
-Infinity,116.0000
-Infinity,118.7429
-Infinity,121.8857
-Infinity,121.2857
-Infinity,121.1143
-Infinity,117.7429
-Infinity,119.2571
-Infinity,122.6571
-Infinity,120.6000
-Infinity,120.8857
-Infinity,120.7429
-Infinity,123.6857
-Infinity,120.7714
-Infinity,120.6000
-Infinity,114.6000
-Infinity,120.3714
-Infinity,121.0286
-Infinity,119.3714
-Infinity,118.1714
-Infinity,118.1429
-Infinity,120.8000
-Infinity,120.0286
-Infinity,121.5143
-Infinity,120.8286
-Infinity,120.6286
-Infinity,120.8857
-Infinity,121.3714
-Infinity,122.9714
-Infinity,121.0571
-Infinity,119.8000
-Infinity,118.9714
-Infinity,117.9714
-Infinity,120.5714
-Infinity,119.2571
-Infinity,120.9143
-Infinity,124.4571
-Infinity,119.3714
-Infinity,120.0857
-Infinity,117.8000
-Infinity,121.4857
-Infinity,121.9714
-Infinity,115.7714
-Infinity,121.9714
-Infinity,119.2571
-Infinity,118.6857
-Infinity,118.0857
-Infinity,121.3714
-Infinity,121.0000
-Infinity,118.1429
-Infinity,122.5714
-Infinity,120.3429
-Infinity,120.2000
-Infinity,116.3714
-Infinity,118.4571
-Infinity,120.6571
-Infinity,119.2000
-Infinity,117.6857
-Infinity,117.6571
-Infinity,117.9714
-Infinity,119.2286
-Infinity,117.7429
-Infinity,117.1143
-Infinity,118.1714
-Infinity,117.2286
-Infinity,122.5143
-Infinity,118.1143
-Infinity,118.4000
-Infinity,120.4857
-Infinity,119.8857
-Infinity,121.0286
-Infinity,119.7429
-Infinity,119.5143
-Infinity,122.6286
-Infinity,120.3429
-Infinity,117.6000
-Infinity,118.5143
-Infinity,120.3143
-Infinity,119.4000
-Infinity,119.8857
