[sec],Mean
0,337.600
1,311.900
2,267.000
3,240.400
4,207.300
5,191.900
6,179.300
7,167.100
8,181.600
9,171.000
10,162.800
11,178.200
12,169.900
13,161.400
14,166.900
15,167.000
16,169.200
17,165.400
18,155.200
19,164.700
20,168.400
21,181.400
22,180.500
23,172.500
24,166.900
25,164.500
26,144.200
27,156.300
28,152.500
29,145.800
30,156.100
31,158.200
32,156.000
33,153.100
34,157.600
35,149.100
36,154.800
37,152.700
38,154.100
39,155.300
40,153.200
41,157.300
42,154.100
43,148.900
44,160.800
45,172.300
46,166.000
47,154.500
48,173.500
49,164.200
50,163.700
51,157.600
52,160.500
53,158.200
54,151.300
55,155.200
56,149.200
57,151.100
58,164.000
59,152.600
60,165.600
61,159.600
62,157.700
63,154.000
64,159.900
65,146.900
66,146.000
67,146.500
68,153.300
69,150.900
70,151.000
71,153.400
72,163.000
73,160.300
74,163.200
75,152.500
76,152.300
77,149.600
78,146.400
79,152.800
80,149.500
81,150.100
82,142.900
83,146.300
84,146.400
85,153.200
86,152.000
87,144.000
88,162.700
89,155.200
90,151.400
91,147.500
92,150.300
93,151.300
94,152.000
95,149.100
96,152.700
97,156.700
98,147.200
99,143.300
100,160.000
101,150.600
102,150.900
103,146.300
104,145.400
105,155.100
106,147.800
107,146.800
108,160.500
109,152.400
110,147.700
111,154.800
112,152.200
113,143.500
114,152.600
115,154.600
116,153.600
117,142.600
118,147.500
119,147.600
120,150.700
121,154.400
122,146.200
123,144.900
124,144.000
125,154.000
126,158.500
127,152.600
128,154.800
129,153.100
130,157.200
131,154.200
132,163.600
133,148.000
134,154.800
135,153.600
136,154.500
137,156.800
138,154.000
139,150.500
140,155.800
141,147.700
142,142.500
143,147.800
144,146.200
145,147.500
146,142.600
147,145.700
148,139.200
149,145.400
150,145.100
151,145.200
152,149.000
153,139.400
154,149.600
155,142.300
156,138.800
157,144.400
158,140.300
159,142.600
160,134.600
161,145.000
162,145.000
163,149.200
164,147.100
165,143.700
166,147.500
167,145.800
168,144.200
169,152.800
170,150.100
171,147.400
172,137.000
173,139.200
174,149.700
175,144.400
176,149.100
177,142.000
178,139.400
179,147.700
180,146.400
181,141.600
182,150.400
183,138.900
184,136.700
185,139.800
186,148.100
187,136.400
188,131.700
189,141.000
190,141.700
191,131.900
192,137.400
193,144.900
194,154.000
195,140.500
196,141.600
197,141.800
198,147.000
199,137.000
200,134.800
201,141.800
202,140.800
203,143.700
204,137.500
205,138.300
206,138.300
207,139.400
208,142.900
209,152.100
210,138.800
211,144.000
212,144.900
213,138.000
214,148.200
215,145.000
216,147.000
217,141.000
218,143.200
219,137.900
220,144.000
221,142.500
222,143.400
223,147.900
224,144.300
225,147.000
226,138.900
227,144.800
228,146.200
229,140.900
230,143.700
231,132.200
232,142.600
233,135.100
234,142.600
235,143.800
236,144.700
237,148.000
238,151.200
239,140.500
240,139.800
241,141.200
242,140.000
243,141.600
244,147.800
245,141.600
246,145.800
247,144.700
248,139.600
249,139.700
250,142.700
251,138.400
252,138.000
253,133.600
254,149.900
255,142.000
256,138.500
257,142.200
258,143.100
259,143.600
260,141.300
261,133.700
262,141.100
263,135.100
264,133.700
265,152.500
266,145.000
267,136.200
268,135.000
269,155.200
270,145.300
271,145.800
272,141.300
273,144.600
274,145.200
275,147.900
276,146.800
277,146.400
278,149.500
279,142.800
280,148.500
281,143.000
282,146.600
283,144.100
284,139.900
285,147.400
286,146.200
287,147.700
288,146.200
289,141.600
290,145.400
291,146.600
292,151.700
293,143.100
294,154.100
295,146.000
296,143.300
297,140.000
298,138.500
299,136.700
300,148.200
301,147.400
302,141.200
303,139.400
304,139.300
305,145.300
306,139.100
307,140.600
308,141.300
309,143.100
310,143.800
311,149.200
312,142.500
313,142.200
314,144.000
315,131.800
316,143.800
317,144.400
318,142.700
319,147.300
320,143.900
321,144.300
322,143.700
323,145.600
324,143.300
325,145.000
326,149.800
327,137.400
328,138.600
329,148.100
330,147.700
331,144.100
332,140.800
333,142.500
334,143.800
335,149.900
336,137.100
337,138.800
338,147.500
339,139.400
340,141.800
341,145.000
342,139.200
343,144.400
344,145.400
345,142.700
346,140.800
347,148.100
348,142.900
349,141.300
350,140.300
351,146.900
352,137.600
353,149.700
354,141.600
355,148.200
356,146.600
357,141.600
358,142.900
