[sec],Mean
0,4603.230
1,4554.124
2,4380.559
3,4275.112
4,4230.590
5,4109.646
6,4075.087
7,4064.689
8,4036.919
9,4096.919
10,4218.025
11,4181.162
12,4082.994
13,3955.919
14,4029.826
15,4015.957
16,4061.963
17,4013.329
18,3986.646
19,4011.280
20,3985.540
21,4033.950
22,4012.634
23,3961.186
24,4020.441
25,4004.186
26,3911.683
27,3844.441
28,4023.012
29,4018.553
30,4022.596
31,4111.677
32,4128.155
33,3990.751
34,3976.056
35,3913.776
36,3947.882
37,3966.037
38,3903.205
39,3987.634
40,4040.373
41,4065.447
42,3907.236
43,3944.025
44,3923.863
45,3897.522
46,3946.168
47,3926.584
48,3944.981
49,3971.348
50,3990.646
51,3966.180
52,3961.230
53,3838.428
54,3839.112
55,3810.528
56,3840.727
57,3846.385
58,3816.062
59,3860.615
60,3865.087
61,3939.019
62,3894.478
63,3861.311
64,3889.416
65,3901.634
66,3931.366
67,3944.609
68,3831.416
69,3774.745
70,3792.404
71,3916.901
72,3805.031
73,3741.323
74,3743.379
75,3776.832
76,3751.559
77,3704.385
78,3760.199
79,3735.391
80,3787.926
81,3887.708
82,3783.441
83,3793.714
84,3807.932
85,3812.019
86,3710.224
87,3734.671
88,3707.907
89,3760.807
90,3785.168
91,3903.578
92,3830.217
93,3827.484
94,3833.056
95,3810.795
96,3823.273
97,3832.031
98,3718.050
99,3814.224
100,3849.683
101,3772.391
102,3740.453
103,3836.012
104,3730.758
105,3741.311
106,3796.621
107,3707.050
108,3844.708
109,3808.124
110,3823.795
111,3807.081
112,3818.137
113,3750.807
114,3723.478
115,3775.373
116,3753.019
117,3738.975
118,3717.199
119,3707.963
120,3690.043
121,3838.186
122,3768.074
123,3641.503
124,3787.130
125,3777.758
126,3761.478
127,3796.335
128,3719.932
129,3781.199
130,3732.919
131,3800.068
132,3699.615
133,3795.255
134,3750.652
135,3707.621
136,3772.466
137,3744.224
138,3767.435
139,3793.050
140,3771.447
141,3756.056
142,3850.105
143,3712.696
144,3729.503
145,3776.435
146,3667.329
147,3780.422
148,3665.484
149,3620.342
150,3756.428
151,3810.826
152,3763.397
153,3679.503
154,3655.503
155,3714.124
156,3742.019
157,3790.267
158,3688.280
159,3690.745
160,3737.050
161,3738.161
162,3756.335
163,3715.981
164,3608.795
165,3626.795
166,3685.975
167,3736.839
168,3701.199
169,3733.012
170,3736.994
171,3758.981
172,3724.416
173,3721.000
174,3763.460
175,3702.056
176,3716.745
177,3771.242
178,3793.615
179,3815.484
180,3797.435
181,3903.534
182,3803.311
183,3735.857
184,3746.050
185,3706.509
186,3734.112
187,3726.497
188,3715.199
189,3693.839
190,3803.751
191,3777.298
192,3674.050
193,3676.012
194,3634.174
195,3711.099
196,3689.919
197,3678.242
198,3776.770
199,3747.043
200,3734.789
201,3752.249
202,3795.037
203,3661.565
204,3672.913
205,3666.093
206,3560.689
207,3624.814
208,3644.522
209,3675.994
210,3712.522
211,3820.354
212,3708.056
213,3669.926
214,3628.087
215,3638.012
216,3704.609
217,3643.199
218,3657.739
219,3657.286
220,3648.168
221,3712.671
222,3724.720
223,3670.249
224,3625.397
225,3590.603
226,3683.988
227,3644.211
228,3656.627
229,3666.820
230,3638.224
231,3759.863
232,3690.795
233,3679.807
234,3702.882
235,3763.720
236,3648.826
237,3731.025
238,3711.621
239,3697.677
240,3748.944
241,3750.137
242,3624.720
243,3674.366
244,3697.758
245,3642.478
246,3718.572
247,3656.969
248,3685.621
249,3680.795
250,3747.453
251,3741.820
252,3721.994
253,3728.671
254,3759.242
255,3666.491
256,3649.249
257,3650.267
258,3690.764
259,3665.155
260,3689.826
261,3719.758
262,3724.267
263,3637.391
264,3695.286
265,3612.000
266,3530.497
267,3628.391
268,3717.000
269,3668.006
270,3645.286
271,3674.888
272,3648.969
273,3636.435
274,3612.963
275,3602.540
276,3681.646
277,3640.298
278,3673.081
279,3612.944
280,3635.161
281,3666.193
282,3618.578
283,3649.323
284,3645.484
285,3574.261
286,3610.807
287,3554.397
288,3657.373
289,3598.745
290,3617.261
291,3686.410
292,3708.460
293,3644.584
294,3740.783
295,3702.969
296,3658.820
297,3748.280
298,3581.267
299,3690.329
300,3731.696
301,3745.447
302,3635.043
303,3703.428
304,3649.882
305,3674.161
306,3708.397
307,3693.957
308,3688.491
309,3681.081
310,3705.615
311,3716.149
312,3706.677
313,3750.149
314,3612.895
315,3649.547
316,3689.112
317,3674.397
318,3753.745
319,3667.839
320,3693.907
321,3669.404
322,3658.428
323,3596.484
324,3561.553
325,3597.882
326,3572.093
327,3597.714
328,3631.441
329,3617.273
330,3580.745
331,3603.273
332,3547.012
333,3611.217
334,3531.323
335,3631.137
336,3626.957
337,3671.143
338,3576.820
339,3659.087
340,3593.553
341,3570.105
342,3665.596
343,3580.708
344,3548.460
345,3620.609
346,3540.186
347,3590.758
348,3555.689
349,3581.919
350,3619.149
351,3632.863
352,3614.205
353,3594.646
354,3626.267
355,3526.323
356,3576.478
357,3539.671
358,3522.311
359,3592.342
360,3618.385
361,3552.360
362,3602.863
363,3598.366
364,3555.603
365,3530.366
366,3574.130
367,3560.410
368,3559.857
369,3590.087
370,3534.857
371,3577.491
372,3543.124
373,3499.422
374,3550.578
375,3578.056
376,3523.528
377,3526.522
378,3493.286
379,3492.379
380,3410.342
381,3532.957
382,3480.689
383,3508.428
384,3520.950
385,3556.540
386,3547.037
387,3541.994
388,3577.559
389,3568.770
390,3543.193
391,3640.012
392,3532.441
393,3517.168
394,3516.323
395,3515.863
396,3595.062
397,3596.099
398,3596.056
399,3561.342
400,3502.031
401,3560.516
402,3615.186
403,3524.522
404,3499.553
405,3526.217
406,3513.006
407,3573.311
408,3559.460
409,3570.286
410,3606.068
411,3676.547
412,3632.944
413,3594.801
414,3663.130
415,3594.453
416,3663.981
417,3696.994
418,3606.174
419,3677.720
420,3637.584
421,3645.876
422,3618.627
423,3525.963
424,3484.776
425,3461.304
426,3548.255
427,3498.298
428,3482.249
429,3522.373
430,3485.832
431,3547.261
432,3503.391
433,3534.696
434,3595.497
435,3577.963
436,3512.758
437,3560.540
438,3551.627
439,3498.155
440,3461.895
441,3529.422
442,3427.050
443,3474.249
444,3440.224
445,3395.354
446,3426.665
447,3460.876
448,3477.211
449,3487.249
450,3417.056
451,3505.019
452,3488.161
453,3498.503
454,3456.385
455,3455.863
456,3463.335
457,3430.944
458,3454.230
459,3479.596
460,3523.205
461,3473.845
462,3555.795
463,3514.522
464,3360.944
465,3441.851
466,3411.689
467,3382.074
468,3516.764
469,3563.379
470,3538.019
471,3614.087
472,3566.901
473,3572.137
474,3642.298
475,3521.348
476,3543.994
477,3535.410
478,3520.578
479,3522.764
480,3602.180
481,3601.397
482,3544.720
483,3596.242
484,3513.969
485,3522.453
486,3422.863
487,3498.702
488,3471.478
489,3573.273
490,3491.901
491,3540.745
492,3498.317
493,3422.286
494,3464.776
495,3490.025
496,3483.286
497,3450.572
498,3495.441
499,3461.814
500,3447.168
501,3536.913
502,3430.677
503,3459.745
504,3461.739
505,3401.180
506,3424.702
507,3561.230
508,3461.739
509,3485.764
510,3448.814
511,3515.801
512,3440.590
513,3489.286
514,3465.702
515,3426.149
516,3424.012
517,3415.627
518,3500.491
519,3441.540
520,3481.758
521,3475.249
522,3500.298
523,3376.205
524,3441.217
525,3455.957
526,3421.776
527,3465.572
528,3467.379
529,3473.783
530,3564.447
531,3588.696
532,3467.807
533,3457.124
534,3384.404
535,3324.062
536,3375.460
537,3365.249
538,3394.851
539,3396.280
540,3364.087
541,3369.472
542,3369.105
543,3368.683
544,3418.708
545,3499.795
546,3468.304
547,3450.652
548,3491.366
549,3490.422
550,3447.391
551,3530.776
552,3524.099
553,3499.155
554,3508.205
555,3540.963
556,3532.193
557,3531.217
558,3480.043
559,3488.230
560,3602.988
561,3546.180
562,3523.845
563,3469.404
564,3533.404
565,3574.230
566,3548.901
567,3575.640
568,3483.280
569,3491.907
570,3549.267
571,3561.304
572,3486.665
573,3537.000
574,3438.640
575,3491.280
576,3424.180
577,3401.528
578,3503.795
579,3472.261
580,3449.621
581,3559.043
582,3519.994
583,3424.516
584,3426.503
585,3463.012
586,3415.373
587,3473.118
588,3462.006
589,3445.112
590,3480.379
591,3516.944
592,3480.217
593,3513.882
594,3508.832
595,3348.180
596,3496.087
597,3506.397
598,3475.609
599,3519.199
600,3576.137
