[sec],Mean
NaN,776.162
-Infinity,644.919
-Infinity,532.892
-Infinity,475.378
-Infinity,455.811
-Infinity,437.784
-Infinity,398.378
-Infinity,393.054
-Infinity,390.892
-Infinity,385.703
-Infinity,386.622
-Infinity,370.865
-Infinity,369.324
-Infinity,382.486
-Infinity,377.892
-Infinity,369.622
-Infinity,364.297
-Infinity,359.432
-Infinity,359.432
-Infinity,359.243
-Infinity,363.108
-Infinity,360.486
-Infinity,356.730
-Infinity,342.541
-Infinity,347.108
-Infinity,349.027
-Infinity,351.378
-Infinity,345.892
-Infinity,333.757
-Infinity,346.216
-Infinity,346.351
-Infinity,346.000
-Infinity,348.919
-Infinity,339.189
-Infinity,349.784
-Infinity,348.622
-Infinity,354.595
-Infinity,356.973
-Infinity,350.081
-Infinity,344.054
-Infinity,342.243
-Infinity,354.243
-Infinity,347.081
-Infinity,357.486
-Infinity,355.378
-Infinity,350.595
-Infinity,353.243
-Infinity,352.378
-Infinity,341.432
-Infinity,351.297
-Infinity,349.297
-Infinity,346.514
-Infinity,346.270
-Infinity,350.730
-Infinity,342.757
-Infinity,354.676
-Infinity,358.622
-Infinity,350.162
-Infinity,352.054
-Infinity,338.622
-Infinity,336.649
-Infinity,342.541
-Infinity,351.459
-Infinity,344.486
-Infinity,354.135
-Infinity,342.946
-Infinity,341.919
-Infinity,338.811
-Infinity,338.405
-Infinity,341.027
-Infinity,354.919
-Infinity,366.541
-Infinity,346.892
-Infinity,343.351
-Infinity,348.405
-Infinity,335.054
-Infinity,348.622
-Infinity,333.622
-Infinity,334.405
-Infinity,345.162
-Infinity,359.108
-Infinity,365.838
-Infinity,368.568
-Infinity,346.297
-Infinity,338.162
-Infinity,357.432
-Infinity,352.973
-Infinity,346.541
-Infinity,344.432
-Infinity,336.324
-Infinity,348.568
-Infinity,348.459
-Infinity,352.541
-Infinity,340.595
-Infinity,343.000
-Infinity,340.432
-Infinity,345.405
-Infinity,345.216
-Infinity,345.703
-Infinity,354.000
-Infinity,347.865
