[sec],Mean
NaN,1076.667
-Infinity,848.606
-Infinity,679.939
-Infinity,529.939
-Infinity,512.970
-Infinity,500.152
-Infinity,458.576
-Infinity,433.242
-Infinity,423.000
-Infinity,430.758
-Infinity,429.364
-Infinity,413.000
-Infinity,404.455
-Infinity,407.727
-Infinity,420.394
-Infinity,402.394
-Infinity,392.788
-Infinity,381.970
-Infinity,394.606
-Infinity,407.364
-Infinity,413.606
-Infinity,413.212
-Infinity,390.061
-Infinity,394.212
-Infinity,393.242
-Infinity,412.182
-Infinity,394.727
-Infinity,383.273
-Infinity,373.939
-Infinity,380.000
-Infinity,381.455
-Infinity,382.576
-Infinity,378.061
-Infinity,397.424
-Infinity,385.697
-Infinity,394.576
-Infinity,386.485
-Infinity,381.030
-Infinity,387.515
-Infinity,407.303
-Infinity,395.697
-Infinity,404.758
-Infinity,404.970
-Infinity,412.485
-Infinity,411.818
-Infinity,406.758
-Infinity,393.424
-Infinity,404.576
-Infinity,401.545
-Infinity,400.576
-Infinity,396.697
-Infinity,397.182
-Infinity,389.727
-Infinity,394.727
-Infinity,401.697
-Infinity,403.182
-Infinity,410.273
-Infinity,389.576
-Infinity,401.848
-Infinity,390.424
-Infinity,389.455
-Infinity,394.273
-Infinity,397.606
-Infinity,423.455
-Infinity,423.848
-Infinity,403.545
-Infinity,394.758
-Infinity,407.273
-Infinity,405.788
-Infinity,404.788
-Infinity,423.818
-Infinity,431.697
-Infinity,409.788
-Infinity,414.394
-Infinity,414.455
-Infinity,404.485
-Infinity,420.394
-Infinity,409.909
-Infinity,418.061
-Infinity,429.697
-Infinity,430.273
-Infinity,432.636
-Infinity,423.970
-Infinity,395.394
-Infinity,402.030
-Infinity,418.667
-Infinity,403.848
-Infinity,407.788
-Infinity,413.455
-Infinity,416.091
-Infinity,412.970
-Infinity,404.364
-Infinity,409.152
-Infinity,393.606
-Infinity,396.848
-Infinity,397.727
-Infinity,392.242
-Infinity,390.636
-Infinity,418.061
-Infinity,407.182
-Infinity,398.515
-Infinity,407.727
-Infinity,404.939
-Infinity,428.576
-Infinity,439.061
-Infinity,423.909
-Infinity,419.455
-Infinity,411.394
-Infinity,446.424
-Infinity,440.364
-Infinity,445.061
-Infinity,469.394
-Infinity,476.727
-Infinity,430.758
-Infinity,408.242
-Infinity,439.818
-Infinity,435.182
-Infinity,455.515
-Infinity,476.424
-Infinity,450.394
-Infinity,472.424
-Infinity,447.818
-Infinity,471.091
-Infinity,494.545
-Infinity,491.515
-Infinity,496.939
-Infinity,513.455
-Infinity,472.000
-Infinity,461.091
-Infinity,478.758
-Infinity,518.939
-Infinity,529.758
-Infinity,513.545
-Infinity,517.061
-Infinity,500.091
-Infinity,547.424
-Infinity,546.273
-Infinity,523.909
-Infinity,525.606
-Infinity,532.576
-Infinity,503.848
-Infinity,540.545
-Infinity,535.000
-Infinity,486.394
-Infinity,504.273
-Infinity,505.576
-Infinity,506.394
-Infinity,519.818
-Infinity,522.273
-Infinity,513.667
-Infinity,519.606
-Infinity,517.697
-Infinity,531.727
-Infinity,532.545
-Infinity,525.849
-Infinity,511.636
-Infinity,557.364
-Infinity,531.455
-Infinity,535.061
-Infinity,522.364
-Infinity,521.667
-Infinity,557.303
-Infinity,562.909
-Infinity,524.212
-Infinity,480.879
-Infinity,504.788
-Infinity,556.364
-Infinity,529.606
-Infinity,545.909
-Infinity,548.242
-Infinity,541.364
-Infinity,523.242
-Infinity,492.394
-Infinity,504.848
-Infinity,530.697
-Infinity,557.636
-Infinity,566.000
-Infinity,553.576
-Infinity,558.788
-Infinity,559.212
-Infinity,551.424
-Infinity,534.515
-Infinity,503.061
-Infinity,485.606
-Infinity,485.424
-Infinity,513.758
-Infinity,527.273
-Infinity,524.273
-Infinity,528.030
-Infinity,546.182
-Infinity,541.727
-Infinity,547.545
-Infinity,524.758
-Infinity,491.364
-Infinity,473.636
-Infinity,488.788
-Infinity,530.849
-Infinity,525.091
-Infinity,517.939
-Infinity,509.909
-Infinity,513.151
-Infinity,543.909
-Infinity,530.545
-Infinity,539.697
-Infinity,515.333
-Infinity,534.818
-Infinity,532.212
-Infinity,547.030
-Infinity,562.151
-Infinity,542.879
-Infinity,509.848
-Infinity,514.151
-Infinity,503.273
-Infinity,474.939
-Infinity,492.788
-Infinity,511.667
-Infinity,531.515
-Infinity,531.242
-Infinity,520.151
-Infinity,533.606
-Infinity,507.879
-Infinity,510.364
-Infinity,505.061
-Infinity,509.970
-Infinity,524.939
-Infinity,492.545
-Infinity,502.606
-Infinity,506.030
-Infinity,507.879
-Infinity,522.697
-Infinity,503.515
-Infinity,483.909
-Infinity,508.970
-Infinity,501.758
-Infinity,507.000
-Infinity,533.818
-Infinity,557.364
-Infinity,544.758
-Infinity,535.909
-Infinity,526.697
-Infinity,523.333
-Infinity,540.333
-Infinity,528.818
-Infinity,507.818
-Infinity,511.818
-Infinity,525.758
-Infinity,533.242
-Infinity,519.364
-Infinity,534.485
-Infinity,511.515
-Infinity,513.970
-Infinity,515.424
-Infinity,490.030
-Infinity,492.121
-Infinity,494.000
-Infinity,492.242
-Infinity,496.515
-Infinity,518.788
-Infinity,512.121
-Infinity,531.849
-Infinity,515.576
-Infinity,526.697
-Infinity,532.212
-Infinity,510.515
-Infinity,517.667
-Infinity,520.849
-Infinity,517.394
-Infinity,511.788
-Infinity,530.697
-Infinity,509.515
-Infinity,503.636
-Infinity,532.212
-Infinity,508.576
-Infinity,517.849
-Infinity,503.485
-Infinity,496.879
-Infinity,501.606
