[sec],Mean
0,500.364
1,419.121
2,331.788
3,267.394
4,251.879
5,232.303
6,214.818
7,205.030
8,192.667
9,189.879
10,187.182
11,183.091
12,177.303
13,171.485
14,174.455
15,178.424
16,172.697
17,179.091
18,169.485
19,170.636
20,166.030
21,168.697
22,169.364
23,171.485
24,165.818
25,176.364
26,169.667
27,167.606
28,166.242
29,166.788
30,158.727
31,160.879
32,166.182
33,166.424
34,164.909
35,163.879
36,164.667
37,162.848
38,155.485
39,162.333
40,160.909
41,169.182
42,164.424
43,164.939
44,157.242
45,170.697
46,166.121
47,166.121
48,171.727
49,169.212
50,161.939
51,172.242
52,164.818
53,172.485
54,160.879
55,163.697
56,165.848
57,163.303
58,159.970
59,172.212
60,172.091
61,170.455
62,166.848
63,173.152
64,176.121
65,170.606
66,168.848
67,167.061
68,174.636
69,175.000
70,168.758
71,166.667
72,161.879
73,165.333
74,161.030
75,165.242
76,163.455
77,161.576
78,161.909
79,160.727
80,162.485
81,165.758
82,165.727
83,161.182
84,167.242
85,160.485
86,160.576
87,158.000
88,166.091
89,165.758
90,171.606
91,158.303
92,157.364
93,158.636
94,165.000
95,162.242
96,157.818
97,159.727
98,159.333
99,158.545
100,155.667
101,159.848
102,165.091
103,165.515
104,168.061
105,166.242
106,165.818
107,163.212
108,162.000
109,160.545
110,161.485
111,160.515
112,163.939
113,156.364
114,156.545
115,165.000
116,163.364
117,164.606
118,162.303
119,160.364
120,165.636
121,165.000
122,168.030
123,171.424
124,168.515
125,166.303
126,162.667
127,164.727
128,163.697
129,162.818
130,160.333
131,164.485
132,162.697
133,155.364
134,159.697
135,163.909
136,162.576
137,164.424
138,159.364
139,164.424
140,166.455
141,166.303
142,161.364
143,165.182
144,153.758
145,158.091
146,157.788
147,162.212
148,158.303
149,159.030
150,165.424
151,162.545
152,162.030
153,156.455
154,156.758
155,155.061
156,159.879
157,153.333
158,158.788
159,156.939
160,167.030
161,165.364
162,156.182
163,158.485
164,161.758
165,152.485
166,159.939
167,156.939
168,155.030
169,158.121
170,160.788
171,165.818
172,155.758
173,159.212
174,151.606
175,161.485
176,160.576
177,157.333
178,154.667
179,162.667
180,167.364
181,166.455
182,162.909
183,160.818
184,159.667
185,162.121
186,158.788
187,156.333
188,155.545
189,147.576
190,150.939
191,157.000
192,155.152
193,152.212
194,154.424
195,149.606
196,153.848
197,154.061
198,152.455
199,150.273
200,151.697
201,151.303
202,157.727
203,155.727
204,152.364
205,151.455
206,157.091
207,156.061
208,150.000
209,149.182
210,152.848
211,154.970
212,151.242
213,152.727
214,145.758
215,148.636
216,148.909
217,147.212
218,145.848
219,149.697
220,156.424
221,150.273
222,150.545
223,156.000
224,148.848
225,156.303
226,158.091
227,152.970
228,151.424
229,149.545
230,151.455
231,147.758
232,150.939
233,152.545
234,151.455
235,149.606
236,151.667
237,151.091
238,158.242
239,147.606
240,146.182
241,149.636
242,144.879
243,147.788
244,149.182
245,151.394
246,146.697
247,149.545
248,147.697
249,152.394
250,150.758
251,148.394
252,147.212
253,153.788
254,150.818
255,144.061
256,151.485
257,151.515
258,146.970
259,144.879
260,145.333
261,150.576
262,153.515
263,150.273
264,148.848
265,147.758
266,149.061
267,150.515
268,149.333
269,150.121
270,146.848
271,145.939
272,149.000
273,141.697
274,146.030
275,142.485
276,151.182
277,148.455
278,146.273
279,147.848
280,149.182
281,143.909
282,144.091
283,150.848
284,149.455
285,144.758
286,144.303
287,142.212
288,148.273
289,144.394
290,145.455
291,143.485
292,147.758
293,144.242
294,147.424
295,146.970
296,149.848
297,149.030
298,149.121
299,147.576
300,144.182
301,145.909
302,145.091
303,150.242
304,149.576
305,146.576
306,144.758
307,144.545
308,144.727
309,151.424
310,151.212
311,152.303
312,152.121
313,148.758
314,151.879
315,153.364
316,151.485
317,146.242
318,156.121
319,150.970
320,146.152
321,154.848
322,148.667
323,149.000
324,152.788
325,149.606
326,150.091
327,148.848
328,146.061
329,149.364
330,145.788
331,147.121
332,148.455
333,147.606
334,150.182
335,146.364
336,144.333
337,143.697
338,142.424
339,147.394
340,146.121
341,150.727
342,143.455
343,146.333
344,143.606
345,144.939
346,145.485
347,145.758
348,145.939
349,149.152
350,144.848
351,150.091
352,146.455
353,143.303
354,146.273
355,145.545
356,148.424
357,146.667
358,141.636
