[sec],Mean
NaN,460.633
-Infinity,426.067
-Infinity,349.033
-Infinity,288.733
-Infinity,256.267
-Infinity,245.300
-Infinity,217.900
-Infinity,206.633
-Infinity,207.433
-Infinity,208.267
-Infinity,219.633
-Infinity,206.233
-Infinity,202.867
-Infinity,198.433
-Infinity,189.100
-Infinity,194.767
-Infinity,196.900
-Infinity,191.733
-Infinity,197.267
-Infinity,188.167
-Infinity,191.833
-Infinity,197.567
-Infinity,180.933
-Infinity,191.133
-Infinity,190.667
-Infinity,187.800
-Infinity,193.400
-Infinity,195.800
-Infinity,195.333
-Infinity,192.767
-Infinity,193.567
-Infinity,187.467
-Infinity,188.967
-Infinity,178.167
-Infinity,180.100
-Infinity,184.000
-Infinity,179.933
-Infinity,177.700
-Infinity,171.433
-Infinity,177.667
-Infinity,180.567
-Infinity,177.100
-Infinity,179.167
-Infinity,176.333
-Infinity,175.200
-Infinity,175.067
-Infinity,178.533
-Infinity,172.833
-Infinity,175.533
-Infinity,177.833
-Infinity,175.833
-Infinity,172.567
-Infinity,169.933
-Infinity,168.600
-Infinity,161.933
-Infinity,177.133
-Infinity,167.433
-Infinity,173.467
-Infinity,165.233
-Infinity,172.767
-Infinity,177.700
-Infinity,174.300
-Infinity,169.367
-Infinity,172.167
-Infinity,169.967
-Infinity,176.067
-Infinity,173.133
-Infinity,168.933
-Infinity,164.800
-Infinity,171.867
-Infinity,167.600
-Infinity,165.767
-Infinity,168.133
-Infinity,167.400
-Infinity,172.200
-Infinity,173.267
-Infinity,170.733
-Infinity,171.633
-Infinity,166.100
-Infinity,173.633
-Infinity,173.667
-Infinity,170.367
-Infinity,168.133
-Infinity,167.733
-Infinity,166.267
-Infinity,173.867
-Infinity,170.267
-Infinity,166.167
-Infinity,169.433
-Infinity,171.100
-Infinity,166.133
-Infinity,172.067
-Infinity,168.333
-Infinity,167.133
-Infinity,174.200
-Infinity,169.367
-Infinity,165.633
-Infinity,172.633
-Infinity,167.433
-Infinity,176.400
-Infinity,170.333
-Infinity,165.733
-Infinity,166.267
-Infinity,167.467
-Infinity,167.367
-Infinity,171.233
-Infinity,167.400
-Infinity,168.933
-Infinity,168.100
-Infinity,165.533
-Infinity,165.400
-Infinity,168.567
-Infinity,168.733
-Infinity,171.300
-Infinity,176.167
-Infinity,170.700
-Infinity,174.600
-Infinity,171.967
-Infinity,168.900
-Infinity,171.467
-Infinity,178.333
-Infinity,169.967
-Infinity,169.600
-Infinity,163.367
-Infinity,174.533
-Infinity,172.967
-Infinity,168.100
-Infinity,175.200
-Infinity,169.833
-Infinity,173.200
