[sec],Mean
NaN,2226.118
Infinity,1739.823
Infinity,1395.765
Infinity,1230.059
Infinity,1096.765
Infinity,1049.706
Infinity,1028.412
Infinity,975.765
Infinity,941.353
Infinity,863.647
Infinity,894.353
Infinity,871.294
Infinity,820.647
Infinity,874.529
Infinity,883.176
Infinity,926.529
Infinity,918.235
Infinity,901.353
Infinity,922.588
Infinity,859.941
Infinity,885.706
Infinity,852.412
Infinity,822.176
Infinity,914.176
Infinity,890.353
Infinity,642.118
Infinity,675.647
Infinity,678.882
Infinity,689.588
Infinity,685.941
Infinity,682.235
Infinity,672.294
Infinity,663.412
Infinity,670.588
Infinity,688.647
Infinity,610.000
Infinity,634.000
Infinity,634.706
Infinity,602.000
Infinity,604.059
Infinity,608.059
Infinity,596.000
Infinity,588.529
Infinity,585.176
Infinity,585.294
Infinity,574.588
Infinity,572.588
Infinity,599.647
Infinity,602.176
Infinity,591.824
Infinity,578.706
Infinity,597.941
Infinity,610.000
Infinity,619.588
Infinity,569.882
Infinity,600.353
Infinity,597.588
Infinity,565.706
Infinity,572.706
Infinity,564.647
Infinity,580.647
Infinity,558.235
Infinity,533.412
Infinity,536.471
Infinity,543.471
Infinity,555.588
Infinity,544.000
Infinity,549.647
Infinity,565.471
Infinity,555.706
Infinity,572.824
Infinity,565.765
Infinity,516.059
Infinity,563.647
Infinity,553.529
Infinity,553.824
Infinity,565.118
Infinity,601.000
Infinity,575.765
Infinity,577.176
Infinity,581.706
Infinity,556.765
Infinity,576.176
Infinity,548.176
Infinity,550.588
Infinity,542.765
Infinity,546.059
Infinity,541.765
Infinity,561.529
Infinity,570.765
Infinity,596.471
Infinity,593.353
Infinity,593.706
Infinity,617.824
Infinity,597.647
Infinity,572.471
Infinity,565.235
Infinity,545.941
Infinity,545.471
Infinity,555.765
Infinity,561.412
Infinity,552.588
Infinity,525.059
Infinity,514.176
Infinity,538.000
Infinity,518.235
Infinity,529.471
Infinity,523.588
Infinity,543.824
Infinity,567.824
Infinity,542.647
Infinity,553.353
Infinity,536.176
Infinity,532.176
Infinity,515.706
Infinity,497.471
Infinity,511.647
Infinity,508.824
Infinity,516.235
Infinity,506.176
Infinity,494.765
