[sec],Mean
NaN,5424.995
-Infinity,4584.175
-Infinity,4140.945
-Infinity,3923.093
-Infinity,3710.462
-Infinity,3493.893
-Infinity,3498.500
-Infinity,3458.685
-Infinity,3372.310
-Infinity,3329.366
-Infinity,3442.979
-Infinity,3219.827
-Infinity,3209.239
-Infinity,3092.983
-Infinity,3120.021
-Infinity,3073.246
-Infinity,3023.267
-Infinity,2848.385
-Infinity,2978.927
-Infinity,3105.162
-Infinity,3045.809
-Infinity,2933.553
-Infinity,2950.972
-Infinity,2855.274
-Infinity,2846.579
-Infinity,2724.985
-Infinity,2663.352
-Infinity,2616.665
-Infinity,2596.482
-Infinity,2569.574
-Infinity,2556.937
-Infinity,2532.544
-Infinity,2500.675
-Infinity,2496.569
-Infinity,2581.987
-Infinity,2565.264
-Infinity,2537.647
-Infinity,2521.036
-Infinity,2522.368
-Infinity,2481.282
-Infinity,2461.439
-Infinity,2388.483
-Infinity,2364.855
-Infinity,2352.917
-Infinity,2352.540
-Infinity,2374.135
-Infinity,2357.279
-Infinity,2350.761
-Infinity,2360.964
-Infinity,2347.021
-Infinity,2296.523
-Infinity,2279.177
-Infinity,2254.231
-Infinity,2265.771
-Infinity,2228.117
-Infinity,2165.450
-Infinity,2096.799
-Infinity,2128.683
-Infinity,2105.657
-Infinity,2162.606
-Infinity,2293.262
-Infinity,2271.315
-Infinity,2179.370
-Infinity,2135.868
-Infinity,2116.234
-Infinity,2064.414
-Infinity,2075.335
-Infinity,2062.446
-Infinity,1979.492
-Infinity,1994.545
-Infinity,2042.340
-Infinity,2000.229
-Infinity,1968.850
-Infinity,1917.550
-Infinity,1904.274
-Infinity,1926.762
-Infinity,1973.475
-Infinity,1932.063
-Infinity,1910.762
-Infinity,1877.078
-Infinity,1884.351
-Infinity,1824.944
-Infinity,1824.071
-Infinity,1769.196
-Infinity,1749.050
-Infinity,1748.828
-Infinity,1739.200
-Infinity,1727.366
-Infinity,1701.668
-Infinity,1714.950
-Infinity,1718.064
-Infinity,1706.706
-Infinity,1666.540
-Infinity,1677.216
-Infinity,1677.578
-Infinity,1660.911
-Infinity,1649.167
-Infinity,1650.279
-Infinity,1663.312
-Infinity,1697.125
-Infinity,1661.615
-Infinity,1610.416
-Infinity,1605.662
-Infinity,1600.733
-Infinity,1602.383
-Infinity,1595.990
-Infinity,1562.375
-Infinity,1566.097
-Infinity,1578.013
-Infinity,1552.546
-Infinity,1551.800
-Infinity,1553.465
-Infinity,1554.842
-Infinity,1534.913
-Infinity,1550.111
-Infinity,1530.102
-Infinity,1555.210
-Infinity,1541.046
-Infinity,1540.318
-Infinity,1527.932
-Infinity,1530.807
