[sec],Mean
NaN,169.4970
Infinity,157.0485
Infinity,145.0485
Infinity,137.8061
Infinity,136.7030
Infinity,134.6303
Infinity,136.2424
Infinity,136.1697
Infinity,133.5152
Infinity,133.5697
Infinity,132.5818
Infinity,131.8424
Infinity,133.3333
Infinity,132.6970
Infinity,130.8242
Infinity,132.3879
Infinity,132.9697
Infinity,131.8242
Infinity,132.4303
Infinity,133.7091
Infinity,132.1030
Infinity,132.7333
Infinity,132.8242
Infinity,133.4303
Infinity,132.4848
Infinity,131.2485
Infinity,130.2970
Infinity,134.5636
Infinity,131.4061
Infinity,133.4545
Infinity,132.7576
Infinity,131.5091
Infinity,133.3394
Infinity,130.7939
Infinity,130.9879
Infinity,129.9576
Infinity,129.1394
Infinity,130.4485
Infinity,130.8364
Infinity,128.7697
Infinity,129.7030
Infinity,130.9394
Infinity,129.1515
Infinity,130.3455
Infinity,128.0849
Infinity,129.6364
Infinity,130.7394
Infinity,128.6000
Infinity,131.0546
Infinity,128.4727
Infinity,128.7273
Infinity,129.7939
Infinity,129.1273
Infinity,127.3939
Infinity,127.3455
Infinity,130.4545
Infinity,129.3576
Infinity,126.7091
Infinity,128.7030
Infinity,131.6000
Infinity,128.0061
Infinity,126.8667
Infinity,129.3152
Infinity,129.3333
Infinity,128.5394
Infinity,128.9151
Infinity,127.4485
Infinity,129.0121
Infinity,128.6121
Infinity,128.4182
Infinity,129.0182
Infinity,129.5273
Infinity,128.4061
Infinity,129.6606
Infinity,128.4061
Infinity,127.4424
Infinity,130.0970
Infinity,126.2121
Infinity,129.1333
Infinity,131.0667
Infinity,127.1394
Infinity,129.1576
Infinity,127.9758
Infinity,126.7515
Infinity,126.8667
Infinity,127.3394
Infinity,127.3697
Infinity,127.2000
Infinity,123.9636
Infinity,127.8788
Infinity,125.5818
Infinity,123.9697
Infinity,127.9212
Infinity,126.8121
Infinity,126.6545
Infinity,125.8485
Infinity,125.7091
Infinity,128.2303
Infinity,127.8364
Infinity,128.1333
Infinity,127.0727
Infinity,127.5152
Infinity,127.6242
Infinity,129.1333
Infinity,127.7273
Infinity,125.7818
Infinity,125.3455
Infinity,127.7818
Infinity,125.7151
Infinity,126.2727
Infinity,125.0545
Infinity,126.7212
Infinity,127.1212
Infinity,128.0061
Infinity,127.0727
Infinity,125.7879
Infinity,127.1939
Infinity,126.0303
Infinity,126.1030
Infinity,126.2303
Infinity,125.2121
