[sec],Mean
NaN,3291.687
Infinity,2681.443
Infinity,2182.634
Infinity,1817.595
Infinity,1614.863
Infinity,1417.389
Infinity,1277.721
Infinity,1178.355
Infinity,1100.679
Infinity,1034.355
Infinity,1001.317
Infinity,961.805
Infinity,931.210
Infinity,913.489
Infinity,899.481
Infinity,876.370
Infinity,859.088
Infinity,831.031
Infinity,819.710
Infinity,828.240
Infinity,815.000
Infinity,800.626
Infinity,795.221
Infinity,800.859
Infinity,787.031
Infinity,788.695
Infinity,790.191
Infinity,808.660
Infinity,795.397
Infinity,789.882
Infinity,783.744
Infinity,789.779
Infinity,771.611
Infinity,769.740
Infinity,761.443
Infinity,746.718
Infinity,753.870
Infinity,747.641
Infinity,734.683
Infinity,734.622
Infinity,734.256
Infinity,730.156
Infinity,724.176
Infinity,728.424
Infinity,741.714
Infinity,742.676
Infinity,745.298
Infinity,747.195
Infinity,726.950
Infinity,726.473
Infinity,719.760
Infinity,694.240
Infinity,705.649
Infinity,703.042
Infinity,682.309
Infinity,695.046
Infinity,689.473
Infinity,690.103
Infinity,684.473
Infinity,679.542
Infinity,673.706
Infinity,668.775
Infinity,663.870
Infinity,658.370
Infinity,662.397
Infinity,661.420
Infinity,688.863
Infinity,685.481
Infinity,676.595
Infinity,673.214
Infinity,672.744
Infinity,690.447
Infinity,677.851
Infinity,661.137
Infinity,660.011
Infinity,658.844
Infinity,656.966
Infinity,653.206
Infinity,651.947
Infinity,649.798
Infinity,656.172
Infinity,635.893
Infinity,628.592
Infinity,638.714
Infinity,628.500
Infinity,620.950
Infinity,615.389
Infinity,621.771
Infinity,611.985
Infinity,619.634
Infinity,630.256
Infinity,628.695
Infinity,626.989
Infinity,617.065
Infinity,626.034
Infinity,617.057
Infinity,620.061
Infinity,616.156
Infinity,617.943
Infinity,617.618
Infinity,602.435
Infinity,600.336
Infinity,594.790
Infinity,603.809
Infinity,611.469
Infinity,606.202
Infinity,603.504
Infinity,599.500
Infinity,588.477
Infinity,600.958
Infinity,599.172
Infinity,605.824
Infinity,604.286
Infinity,604.920
Infinity,610.527
Infinity,599.718
Infinity,611.779
Infinity,612.908
Infinity,614.099
Infinity,608.450
Infinity,599.156
