[sec],Mean
0,541.857
1,570.829
2,549.757
3,564.943
4,533.171
5,539.371
6,554.914
7,563.014
8,538.914
9,538.243
10,551.314
11,555.029
12,548.671
13,539.014
14,562.529
15,588.329
16,585.957
17,598.743
18,588.514
19,604.543
20,627.686
21,630.771
22,662.186
23,653.943
24,669.386
25,665.943
26,697.471
27,707.571
28,735.157
29,734.329
30,735.486
31,760.014
32,750.771
33,759.214
34,779.600
35,785.600
36,811.386
37,804.386
38,801.586
39,793.757
40,797.071
41,799.743
42,797.657
43,791.757
44,807.214
45,810.686
46,817.657
47,805.257
48,829.571
49,827.514
50,831.900
51,857.443
52,873.229
53,882.214
54,870.900
55,904.429
56,886.143
57,902.814
58,919.643
59,912.914
60,907.714
61,908.857
62,876.514
63,883.071
64,872.300
65,854.200
66,868.314
67,857.929
68,862.329
69,895.443
70,911.329
71,919.829
72,916.443
73,942.671
74,925.143
75,971.714
76,954.700
77,944.943
78,942.114
79,919.443
80,918.643
81,910.800
82,888.986
83,899.200
84,921.971
85,945.129
86,938.443
87,920.429
88,940.129
89,917.614
90,944.343
91,942.686
92,950.300
93,923.857
94,944.343
95,944.129
96,951.229
97,955.286
98,950.571
99,953.614
100,983.014
101,958.300
102,979.986
103,982.457
104,1004.614
105,994.957
106,1008.057
107,1041.286
108,1044.043
109,1045.871
110,1002.000
111,1013.943
112,1009.443
113,989.271
114,1015.671
115,1026.214
116,1017.329
117,1049.186
118,1013.229
119,1010.714
120,991.971
121,991.114
122,997.786
123,992.500
124,958.286
125,978.900
126,964.400
127,1039.471
128,1038.771
129,1040.257
130,1060.843
131,1047.000
132,1026.700
133,1014.757
134,1008.214
135,990.386
136,1040.171
137,1025.486
138,1026.871
139,1040.729
140,1034.214
141,1066.329
142,1053.157
143,1033.271
144,1023.200
145,1028.300
146,1021.229
147,1050.014
148,1048.714
149,1062.114
150,1071.986
151,1089.286
152,1055.771
153,1060.900
154,1085.843
155,1087.300
156,1094.700
157,1087.143
158,1083.171
159,1063.514
160,1068.229
161,1047.829
162,1029.357
163,1045.029
164,1051.000
165,1024.614
166,1037.071
167,1015.086
168,1033.886
169,1046.286
170,1035.386
171,1043.386
172,1025.600
173,1040.714
174,1049.171
175,1018.286
176,1039.729
177,1022.543
178,1054.171
179,1055.400
180,1083.800
181,1058.986
182,1060.200
183,1058.929
184,1047.057
185,1051.243
186,1058.700
187,1057.800
188,1024.771
189,1037.057
190,1057.871
191,1023.700
192,1035.686
193,1049.200
194,1053.143
195,1022.986
196,1001.557
197,967.814
198,1007.700
199,1010.429
200,1014.600
201,1016.986
202,1033.700
203,1030.457
204,1028.757
205,991.414
206,976.471
207,971.186
208,1002.586
209,1010.386
210,1040.400
211,1010.429
212,1030.743
213,1056.871
214,1060.586
215,1032.243
216,1047.000
217,1050.271
218,1052.429
219,1045.086
220,1045.629
221,1012.000
222,1023.143
223,987.443
224,981.829
225,1048.729
226,1023.057
227,1005.986
228,1012.300
229,1002.371
230,1019.557
231,1023.043
232,1009.529
233,1063.486
234,1076.586
235,1058.557
236,1072.057
237,1051.629
238,1019.471
239,1008.814
240,1038.143
241,1019.957
242,995.771
243,1031.157
244,1010.071
245,1051.114
246,1079.586
247,1103.543
248,1081.429
249,1117.786
250,1104.914
251,1099.029
252,1094.686
253,1100.300
254,1062.929
255,1069.271
256,1069.414
257,1076.157
258,1065.757
259,1065.729
260,1046.700
261,1030.543
262,1057.686
263,1045.414
264,1067.371
265,1066.629
266,1070.214
267,1072.929
268,1046.086
269,1034.329
270,1080.971
271,1072.943
272,1057.114
273,1049.671
274,1062.600
275,1076.629
276,1086.043
277,1069.271
278,1040.586
279,1067.486
280,1077.414
281,1083.043
282,1095.629
283,1124.471
284,1094.214
285,1087.471
286,1030.371
287,1048.743
288,1065.400
289,1069.457
290,1063.957
291,1075.414
292,1076.543
293,1078.114
294,1079.143
295,1089.686
296,1091.714
297,1079.371
298,1086.329
299,1071.929
300,1078.914
