[sec],Mean
0,28.5565
1,28.8164
2,28.7782
3,28.8372
4,28.8231
5,28.9108
6,28.865
7,28.7336
8,28.735
9,28.6703
10,28.5178
11,28.4349
12,28.2747
13,28.0703
14,27.8834
15,27.5849
16,27.4633
17,27.3483
18,27.1213
19,26.8385
20,26.6767
21,26.6169
22,26.4939
23,26.3091
24,26.1939
25,25.9469
26,25.7685
27,25.6854
28,25.5687
29,25.4584
30,25.2383
31,25.0699
32,25.1011
33,24.9585
34,24.8295
35,24.7606
36,24.6246
37,24.6208
38,24.4819
39,24.4602
40,24.3537
41,24.1751
42,24.0917
43,24.0251
44,24.0508
45,23.9935
46,23.8128
47,23.7575
48,23.6661
49,23.6519
50,23.6193
51,23.5888
52,23.5474
53,23.518
54,23.4163
55,23.381
56,23.3382
57,23.2517
58,23.2772
59,23.2345
60,23.2291
61,22.9091
62,22.9303
63,22.8629
64,22.7942
65,22.7208
66,22.6945
67,22.6612
68,22.6108
69,22.5212
70,22.5128
71,22.54
72,22.4462
73,22.4049
74,22.4657
75,22.4092
76,22.4021
77,22.3735
78,22.2934
79,22.2394
80,22.2676
81,22.2151
82,22.153
83,22.1901
84,22.0874
85,21.9532
86,21.995
87,22.0886
88,21.951
89,21.9382
90,21.9081
91,21.8971
92,21.8158
93,21.9519
94,21.8392
95,21.8401
96,21.7302
97,21.703
98,21.7621
99,21.8424
100,21.781
101,21.7977
102,21.7756
103,21.6744
104,21.7055
105,21.7248
106,21.6692
107,21.6769
108,21.6565
109,21.5832
110,21.5542
111,21.5571
112,21.5058
113,21.4844
114,21.4267
115,21.3878
116,21.2663
117,21.3105
118,21.29
119,21.3189
120,21.3322
121,21.1964
122,21.226
123,21.327
124,21.1911
125,21.2365
126,21.2319
127,21.1518
128,21.0838
129,21.0687
130,21.0102
131,21.0236
132,20.9334
133,20.8568
134,20.8815
135,20.9706
136,20.9305
137,20.8654
138,20.847
139,20.7936
140,20.7703
141,20.6644
142,20.5966
143,20.6
144,20.5276
145,20.495
146,20.5428
147,20.4962
148,20.3873
149,20.3989
150,20.3287
151,20.331
152,20.4575
153,20.377
154,20.3848
155,20.4018
156,20.4002
157,20.3509
158,20.3746
159,20.4072
160,20.271
161,20.351
162,20.3569
163,20.3047
164,20.4043
165,20.3663
166,20.2532
167,20.2318
168,20.2193
169,20.1371
170,20.1053
171,20.0619
172,20.1019
173,20.0779
174,19.9661
175,19.9738
176,20.1128
177,20.0833
178,19.9452
179,20.0452
180,20.0242
181,19.9032
182,19.9006
183,19.9282
184,19.8895
185,19.9255
186,19.9479
187,19.8223
188,19.9199
189,19.9356
190,19.8909
191,19.894
192,19.7524
193,19.7634
194,19.754
195,19.7884
196,19.6699
197,19.7733
198,19.6937
199,19.6329
200,19.6481
201,19.597
202,19.6041
203,19.6182
204,19.589
205,19.5893
206,19.6202
207,19.5669
208,19.5177
209,19.5241
210,19.5046
211,19.3696
212,19.4607
213,19.3902
214,19.4073
215,19.4495
216,19.3969
217,19.2974
218,19.3682
219,19.3889
220,19.3328
221,19.3334
222,19.2978
223,19.2934
224,19.2616
225,19.2866
226,19.1897
227,19.0935
228,19.1453
229,19.0409
230,19.1136
231,19.1267
232,19.0045
233,19.0081
234,18.9801
235,18.9823
236,19.0629
237,19.0976
238,19.1128
239,19.103
240,19.1025
241,18.9956
242,18.985
243,19.1124
244,18.9462
245,18.9528
246,19.0074
247,18.9211
248,18.8474
249,18.9802
250,18.7973
251,18.8024
252,18.8444
253,18.8073
254,18.8901
255,18.8676
256,18.7797
257,18.9223
258,18.8191
259,18.817
260,18.8358
261,18.8756
262,18.7645
263,18.8187
264,18.8633
265,18.7639
266,18.8202
267,18.907
268,18.8392
269,18.871
270,18.8112
271,18.6874
272,18.6521
273,18.699
274,18.6043
275,18.6187
276,18.6182
277,18.5707
278,18.5682
279,18.6049
280,18.6316
281,18.5844
282,18.6481
283,18.5219
284,18.6522
285,18.5804
286,18.5672
287,18.5602
288,18.5964
289,18.5485
290,18.6423
291,18.6879
292,18.552
293,18.5415
294,18.4818
295,18.4274
296,18.4844
297,18.5011
298,18.4328
299,18.5005
300,18.4086
