[sec],Mean
0,15.54680
1,15.69796
2,15.80602
3,15.56325
4,15.46782
5,15.46335
6,15.74432
7,15.52053
8,15.24714
9,15.26233
10,14.93306
11,14.87495
12,14.47413
13,14.66461
14,14.54845
15,14.06626
16,14.04117
17,13.68903
18,13.68748
19,13.60243
20,13.11767
21,13.11379
22,13.05942
23,13.12476
24,12.99427
25,12.67917
26,12.75228
27,12.71757
28,12.63913
29,12.46320
30,12.42136
31,12.32277
32,11.97170
33,12.19170
34,11.87068
35,11.90922
36,11.89985
37,11.64811
38,11.73825
39,11.63951
40,11.62248
41,11.73306
42,11.76553
43,11.68942
44,11.78165
45,11.80485
46,11.56316
47,11.58811
48,11.55359
49,11.46947
50,11.42165
51,11.43481
52,11.38587
53,11.43267
54,11.44393
55,11.47641
56,11.27840
57,11.40699
58,11.23767
59,11.30107
60,11.26107
61,11.28049
62,11.19549
63,11.31981
64,11.19680
65,11.11354
66,11.20519
67,10.98976
68,10.96073
69,10.92651
70,11.01539
71,10.81985
72,10.98248
73,10.93573
74,10.76476
75,10.82311
76,10.84476
77,10.87447
78,10.91505
79,10.76801
80,10.62947
81,10.80990
82,10.61272
83,10.65340
84,10.73573
85,10.73107
86,10.64262
87,10.69801
88,10.62762
89,10.51563
90,10.51383
91,10.51801
92,10.36854
93,10.31214
94,10.52238
95,10.39116
96,10.34068
97,10.51767
98,10.28136
99,10.42748
100,10.31286
101,10.42917
102,10.49636
103,10.22568
104,10.35738
105,10.32573
106,10.24913
107,10.46568
108,10.43316
109,10.35335
110,10.43578
111,10.46791
112,10.21311
113,10.32660
114,10.34078
115,10.35049
116,10.24165
117,10.24680
118,10.28447
119,10.22024
120,10.39757
121,10.32927
122,10.29175
123,10.20927
124,10.19612
125,10.32311
126,10.47024
127,10.32272
128,10.08243
129,10.20005
130,10.27010
131,10.20049
132,10.40058
133,10.37257
134,10.19184
135,10.45791
136,10.25990
137,10.39859
138,10.36650
139,10.29136
140,10.20359
141,10.19752
142,10.20354
143,10.53592
144,10.11874
145,10.35636
146,10.31772
147,10.30490
148,10.22330
149,10.28990
150,10.37223
151,10.33903
152,10.43199
153,10.26636
154,10.28252
155,10.46830
156,10.40063
157,10.35228
158,10.49039
159,10.65951
160,10.74510
161,10.44573
162,10.46709
163,10.51684
164,10.55330
165,10.59549
166,10.56369
167,10.49893
168,10.72738
169,10.53024
170,10.72136
171,10.74752
172,10.46117
173,10.56621
174,10.52505
175,10.59243
176,10.58180
177,10.63374
178,10.69573
179,10.63000
180,10.65699
181,10.74752
182,10.56583
183,10.82607
184,10.76845
185,10.68408
186,10.79005
187,10.64519
188,10.55121
189,10.82728
190,10.69335
191,10.81874
192,10.76005
193,10.57835
194,10.75942
195,10.73083
196,10.63684
197,10.67529
198,10.96937
199,10.57437
200,10.71733
201,10.59607
202,10.58714
203,10.61136
204,10.60354
205,10.52869
206,10.85282
207,10.61578
208,10.67136
209,10.63194
210,10.49607
211,10.42102
212,10.64612
213,10.58621
214,10.52859
215,10.54126
216,10.58456
217,10.44461
218,10.70752
219,10.36534
220,10.54723
221,10.49971
222,10.50432
223,10.63917
224,10.53529
225,10.50374
226,10.45587
227,10.40451
228,10.32777
229,10.42786
230,10.48447
231,10.44369
232,10.72126
233,10.56189
234,10.56010
235,10.59699
236,10.49971
237,10.47655
238,10.41019
239,10.55029
240,10.31481
241,10.40956
242,10.53141
243,10.40845
244,10.46738
245,10.64481
246,10.49990
247,10.40786
248,10.41738
249,10.54369
250,9.44282
251,10.47942
252,10.44461
253,10.29976
254,10.56869
255,10.35131
256,10.51549
257,10.45981
258,10.44049
259,10.43466
260,10.52165
261,10.32403
262,10.57951
263,10.58587
264,10.42136
265,10.37102
266,10.40146
267,10.37549
268,10.40752
269,10.53170
270,10.34888
271,10.40126
272,10.52762
273,10.51583
274,10.40141
275,10.69102
276,10.39282
277,10.44078
278,10.37544
279,10.43078
280,10.46529
281,10.47228
282,10.45845
283,10.45859
284,10.55558
285,10.59398
286,10.49573
287,10.56330
288,10.50937
289,10.54121
290,10.39141
291,10.70427
292,10.50762
293,10.57223
294,10.49524
295,10.39029
296,10.47539
297,10.38073
298,10.22621
299,10.57937
300,10.44626
