[sec],Mean
0,4919.398
1,3752.381
2,3234.858
3,3029.195
4,3007.655
5,2979.044
6,2903.009
7,2919.142
8,2964.080
9,2995.018
10,2990.788
11,2935.938
12,2929.434
13,2883.628
14,2953.407
15,2898.053
16,2898.743
17,2927.035
18,2895.301
19,2910.788
20,2865.726
21,2867.425
22,2889.097
23,2870.991
24,2853.487
25,2840.593
26,2906.726
27,2894.558
28,2947.823
29,2960.646
30,3011.124
31,3021.743
32,3030.619
33,3038.531
34,3033.566
35,3045.681
36,3065.735
37,3045.133
38,3050.513
39,3042.770
40,3067.832
41,3106.743
42,3116.257
43,3116.239
44,3110.460
45,3067.150
46,3076.460
47,3071.611
48,3093.381
49,3098.841
50,3115.186
51,3104.442
52,3139.248
53,3121.681
54,3106.956
55,3136.761
56,3138.805
57,3129.841
58,3145.248
59,3144.814
60,3134.540
