[sec],Mean
0,1552.635
1,1364.823
2,1214.417
3,1086.135
4,1022.646
5,921.844
6,859.167
7,828.990
8,820.729
9,809.333
10,810.521
11,785.833
12,764.500
13,769.635
14,770.271
15,762.438
16,772.656
17,780.771
18,771.521
19,778.073
20,792.167
21,786.354
22,792.438
23,781.812
24,791.969
25,793.479
26,802.688
27,792.292
28,800.802
29,814.083
30,799.208
31,817.073
32,818.656
33,818.573
34,809.604
35,832.198
36,834.854
37,834.146
38,828.323
39,838.458
40,855.865
41,869.667
42,855.427
43,848.219
44,853.615
45,868.427
46,872.031
47,874.260
48,873.531
49,874.844
50,886.365
51,886.438
52,884.260
53,890.208
54,888.615
55,889.010
56,908.896
57,903.177
58,911.271
59,913.802
60,917.323
