[sec],Mean
0,783.143
1,614.857
2,563.962
3,521.514
4,504.295
5,510.105
6,509.600
7,512.990
8,517.562
9,527.810
10,528.229
11,542.952
12,543.952
13,553.171
14,563.076
15,574.162
16,574.743
17,576.181
18,588.438
19,595.981
20,605.410
21,608.552
22,608.686
23,614.019
24,625.095
25,621.286
26,626.381
27,641.448
28,640.162
29,643.076
30,649.467
31,645.343
32,649.057
33,647.152
34,638.048
35,656.962
36,662.971
37,661.019
38,664.257
39,667.010
40,677.133
41,676.914
42,675.695
43,682.695
44,684.886
45,692.781
46,694.152
47,690.962
48,693.162
49,695.133
50,704.352
51,704.019
52,705.543
53,713.067
54,711.714
55,707.143
56,721.695
57,727.362
58,710.429
59,719.924
