[sec],Mean
0,2010.694
1,1612.429
2,1321.082
3,1204.204
4,1120.224
5,1079.245
6,1068.898
7,1042.204
8,1033.490
9,1066.714
10,1071.327
11,1090.653
12,1080.571
13,1097.633
14,1107.837
15,1115.592
16,1065.796
17,1056.408
18,1064.143
19,1082.816
20,1088.959
21,1085.571
22,1090.898
23,1084.224
24,1100.286
25,1104.816
26,1103.531
27,1109.898
28,1118.571
29,1126.490
30,1149.102
31,1156.429
32,1141.980
33,1155.531
34,1157.612
35,1160.673
36,1174.612
37,1178.939
38,1180.878
39,1177.306
40,1201.449
41,1185.347
42,1232.592
43,1217.408
44,1212.041
45,1210.408
46,1185.612
47,1192.592
48,1200.776
49,1229.816
50,1204.204
51,1221.000
52,1235.143
53,1217.122
54,1238.571
55,1246.592
56,1238.347
57,1254.469
58,1261.776
59,1258.612
60,1264.367
