[sec],Mean
0,294.7316
1,247.4892
2,225.9654
3,218.2684
4,217.9610
5,217.6190
6,215.3723
7,214.1255
8,216.5065
9,220.2078
10,220.3377
11,224.2771
12,221.8182
13,226.6580
14,229.9351
15,228.8961
16,228.6926
17,230.5974
18,233.4286
19,231.0649
20,235.4502
21,238.8398
22,236.5628
23,238.2338
24,239.2554
25,240.7749
26,243.8615
27,245.1732
28,247.8701
29,248.8788
30,251.8095
31,247.1905
32,247.3203
33,244.3463
34,248.0866
35,254.9913
36,250.8355
37,252.5541
38,254.7965
39,256.4849
40,256.5498
41,259.1429
42,261.3680
43,256.9437
44,263.1212
45,260.6450
46,259.1125
47,261.6060
48,260.8615
49,264.2727
50,258.3983
51,262.2771
52,265.8312
53,264.1472
54,268.9610
55,266.5195
56,268.9178
57,268.9481
58,267.3030
59,266.4069
