[sec],Mean
0,1181.169
1,833.507
2,681.746
3,625.394
4,609.958
5,613.352
6,616.070
7,622.817
8,631.352
9,631.338
10,642.113
11,660.535
12,663.986
13,660.521
14,668.648
15,687.831
16,692.141
17,698.042
18,708.859
19,706.676
20,729.197
21,725.958
22,733.465
23,745.831
24,750.169
25,746.183
26,764.254
27,762.803
28,771.282
29,770.592
30,775.521
31,777.042
32,793.648
33,794.887
34,788.662
35,796.986
36,801.465
37,808.155
38,815.296
39,812.254
40,821.239
41,829.535
42,817.352
43,825.648
44,838.803
45,836.225
46,847.380
47,834.423
48,840.718
49,844.310
50,852.845
51,847.394
52,854.056
53,856.620
54,851.493
55,856.113
56,860.437
57,853.169
58,854.254
59,870.014
