[sec],Mean
0,311.4824
1,289.8118
2,277.4000
3,263.2823
4,252.8706
5,246.9765
6,243.4941
7,238.0000
8,237.4353
9,236.4706
10,240.6588
11,244.0471
12,239.6941
13,247.2823
14,243.2118
15,244.2706
16,245.4941
17,243.4118
18,248.9882
19,246.8471
20,244.3647
21,248.5059
22,246.0824
23,261.6235
24,260.8118
25,254.5059
26,253.2706
27,261.4824
28,260.8588
29,262.2235
30,264.2941
31,261.2235
32,264.9059
33,268.5882
34,266.9059
35,264.8941
36,270.4941
37,276.3294
38,270.6471
39,277.7529
40,271.7765
41,276.8470
42,272.9647
43,269.4471
44,275.2941
45,277.5647
46,278.6353
47,279.1176
48,273.9294
49,278.2823
50,284.8470
51,277.8706
52,280.8000
53,276.6353
54,276.8588
55,278.2118
56,275.9294
57,279.6235
58,276.7882
59,281.2235
