[sec],Mean
0,3945.000
1,3620.700
2,3334.729
3,3084.194
4,2948.859
5,2805.806
6,2686.424
7,2635.294
8,2570.541
9,2529.894
10,2490.124
11,2470.276
12,2434.041
13,2491.659
14,2479.759
15,2472.818
16,2494.971
17,2467.771
18,2443.282
19,2465.618
20,2474.023
21,2462.512
22,2486.753
23,2515.294
24,2527.865
25,2514.312
26,2520.624
27,2463.418
28,2472.323
29,2485.688
30,2493.800
31,2499.982
32,2519.241
33,2511.853
34,2525.694
35,2537.282
36,2538.971
37,2581.629
38,2591.724
39,2581.359
40,2579.665
41,2592.894
42,2564.371
43,2570.265
44,2557.606
45,2561.265
46,2573.065
47,2587.088
48,2577.400
49,2611.482
50,2607.912
51,2607.600
52,2612.594
53,2600.800
54,2582.547
55,2608.471
56,2622.518
57,2596.871
58,2637.076
59,2629.600
