[sec],Mean
NaN,948.850
Infinity,745.150
Infinity,633.350
Infinity,538.000
Infinity,496.725
Infinity,468.475
Infinity,479.050
Infinity,474.850
Infinity,417.550
Infinity,422.325
Infinity,417.600
Infinity,380.500
Infinity,364.075
Infinity,381.350
Infinity,343.625
Infinity,335.425
Infinity,351.575
Infinity,346.100
Infinity,316.450
Infinity,310.550
Infinity,311.725
Infinity,298.225
Infinity,281.225
Infinity,288.900
Infinity,301.950
Infinity,313.000
Infinity,282.600
Infinity,278.900
Infinity,273.225
Infinity,271.200
Infinity,263.300
Infinity,265.625
Infinity,267.200
Infinity,271.950
Infinity,271.125
Infinity,266.325
Infinity,267.050
Infinity,268.900
Infinity,272.225
Infinity,258.275
Infinity,252.700
Infinity,250.200
Infinity,244.900
Infinity,245.200
Infinity,249.275
Infinity,249.500
Infinity,256.150
Infinity,262.550
Infinity,264.525
Infinity,273.575
Infinity,280.450
Infinity,267.150
Infinity,244.875
Infinity,249.575
Infinity,243.400
Infinity,242.725
Infinity,240.675
Infinity,243.650
Infinity,243.075
Infinity,231.900
Infinity,230.000
Infinity,233.900
Infinity,242.525
Infinity,233.250
Infinity,229.525
Infinity,228.275
Infinity,229.925
Infinity,228.025
Infinity,224.925
Infinity,236.275
Infinity,220.550
Infinity,224.050
Infinity,226.000
Infinity,221.900
Infinity,223.750
Infinity,228.475
Infinity,232.675
Infinity,226.250
Infinity,238.050
Infinity,222.350
Infinity,225.450
Infinity,241.550
Infinity,234.100
Infinity,224.725
Infinity,231.925
Infinity,226.500
Infinity,226.350
Infinity,217.100
Infinity,218.825
Infinity,220.525
Infinity,218.950
Infinity,221.550
Infinity,221.725
Infinity,221.575
Infinity,219.300
Infinity,213.875
Infinity,216.600
Infinity,217.200
Infinity,221.050
Infinity,225.300
Infinity,218.950
Infinity,224.600
Infinity,222.450
Infinity,216.925
Infinity,210.825
Infinity,213.050
Infinity,210.650
Infinity,222.825
Infinity,214.325
Infinity,214.150
Infinity,217.250
Infinity,211.450
Infinity,207.125
Infinity,210.200
Infinity,207.950
Infinity,217.250
Infinity,215.600
Infinity,206.175
Infinity,214.200
Infinity,216.350
Infinity,207.450
