[sec],Mean
NaN,181.0357
Infinity,167.3631
Infinity,158.5298
Infinity,153.2381
Infinity,151.5000
Infinity,146.7143
Infinity,149.9167
Infinity,147.2440
Infinity,143.0952
Infinity,144.8929
Infinity,142.1369
Infinity,143.2202
Infinity,142.7440
Infinity,142.9583
Infinity,142.2440
Infinity,143.4405
Infinity,141.5595
Infinity,141.7976
Infinity,143.6905
Infinity,144.8571
Infinity,143.0833
Infinity,142.6786
Infinity,141.2738
Infinity,143.6786
Infinity,142.8036
Infinity,142.7440
Infinity,143.2262
Infinity,144.1667
Infinity,140.2381
Infinity,140.9405
Infinity,139.9881
Infinity,141.4107
Infinity,140.1964
Infinity,141.0774
Infinity,141.5179
Infinity,141.3036
Infinity,140.0179
Infinity,142.5119
Infinity,142.8214
Infinity,139.6071
Infinity,141.9524
Infinity,140.8452
Infinity,140.7857
Infinity,140.1071
Infinity,139.5357
Infinity,141.6488
Infinity,142.3988
Infinity,139.6607
Infinity,141.2619
Infinity,138.5298
Infinity,138.5179
Infinity,137.6131
Infinity,142.8631
Infinity,139.4881
Infinity,140.2262
Infinity,140.5000
Infinity,140.5417
Infinity,137.4583
Infinity,138.4702
Infinity,142.8393
Infinity,139.7976
Infinity,139.8512
Infinity,142.5179
Infinity,139.5774
Infinity,142.6845
Infinity,143.1190
Infinity,140.2083
Infinity,143.7679
Infinity,141.6250
Infinity,143.6667
Infinity,143.6369
Infinity,141.1071
Infinity,145.0298
Infinity,145.2798
Infinity,146.3333
Infinity,144.4524
Infinity,147.5417
Infinity,144.0179
Infinity,148.5119
Infinity,149.0357
Infinity,148.6071
Infinity,147.3036
Infinity,151.2917
Infinity,149.3214
Infinity,149.3155
Infinity,148.9821
Infinity,147.0893
Infinity,147.3333
Infinity,148.3095
Infinity,150.0476
Infinity,151.6488
Infinity,147.4762
Infinity,151.1548
Infinity,151.5417
Infinity,149.8274
Infinity,149.0476
Infinity,148.7857
Infinity,151.4167
Infinity,153.4345
Infinity,153.9940
Infinity,150.8393
Infinity,152.1429
Infinity,152.7857
Infinity,154.7143
Infinity,151.8452
Infinity,152.6667
Infinity,151.4821
Infinity,154.3155
Infinity,153.5595
Infinity,153.4881
Infinity,154.0952
Infinity,155.4405
Infinity,153.7976
Infinity,155.1905
Infinity,154.8988
Infinity,154.2143
Infinity,158.9345
Infinity,155.9464
Infinity,157.1667
Infinity,157.0417
Infinity,155.6429
