[sec],Mean
NaN,205.8171
Infinity,179.5183
Infinity,167.1890
Infinity,162.8049
Infinity,164.1646
Infinity,165.9085
Infinity,165.9634
Infinity,165.3719
Infinity,165.2927
Infinity,168.6219
Infinity,170.3781
Infinity,171.3963
Infinity,169.9024
Infinity,170.2622
Infinity,170.1768
Infinity,173.5976
Infinity,168.4573
Infinity,173.3963
Infinity,174.2073
Infinity,172.7195
Infinity,172.4573
Infinity,174.1463
Infinity,173.3719
Infinity,175.6890
Infinity,176.8963
Infinity,173.2622
Infinity,174.6707
Infinity,176.1037
Infinity,175.3049
Infinity,175.8293
Infinity,175.8171
Infinity,177.9268
Infinity,177.5427
Infinity,179.3659
Infinity,178.2927
Infinity,174.7378
Infinity,178.6463
Infinity,177.3963
Infinity,181.8049
Infinity,179.4573
Infinity,178.8110
Infinity,180.5793
Infinity,177.8719
Infinity,181.5488
Infinity,176.6219
Infinity,178.4573
Infinity,180.0000
Infinity,174.7927
Infinity,180.4268
Infinity,179.1463
Infinity,180.5854
Infinity,179.4695
Infinity,181.3354
Infinity,180.7561
Infinity,178.9207
Infinity,181.2988
Infinity,183.5671
Infinity,184.5793
Infinity,184.0793
Infinity,182.0793
Infinity,183.2927
Infinity,181.4390
Infinity,181.3963
Infinity,181.7134
Infinity,179.2805
Infinity,180.0610
Infinity,181.0671
Infinity,182.9268
Infinity,181.3293
Infinity,180.0000
Infinity,182.4146
Infinity,182.9268
Infinity,179.1768
Infinity,181.2744
Infinity,181.9329
Infinity,179.7073
Infinity,183.7866
Infinity,180.8902
Infinity,181.7622
Infinity,182.3293
Infinity,182.3232
Infinity,182.4451
Infinity,185.1219
Infinity,178.7073
Infinity,184.4085
Infinity,180.8781
Infinity,178.8232
Infinity,183.1037
Infinity,177.3293
Infinity,180.0305
Infinity,180.7500
Infinity,179.2195
Infinity,179.4573
Infinity,179.8537
Infinity,183.7317
Infinity,179.5427
Infinity,179.8781
Infinity,185.9634
Infinity,180.5000
Infinity,183.2073
Infinity,180.5549
Infinity,179.5000
Infinity,184.2195
Infinity,181.7073
Infinity,184.7683
Infinity,182.7073
Infinity,179.8110
Infinity,181.1098
Infinity,180.5000
Infinity,179.7866
Infinity,181.8719
Infinity,180.1219
Infinity,182.4756
Infinity,182.5427
Infinity,181.2805
Infinity,180.6281
Infinity,180.0793
Infinity,178.5305
Infinity,180.8415
Infinity,180.8537
Infinity,178.8963
