[sec],Mean
NaN,241.8846
Infinity,216.6538
Infinity,196.3590
Infinity,185.3333
Infinity,178.8974
Infinity,172.7821
Infinity,168.0897
Infinity,169.8333
Infinity,164.7179
Infinity,163.1538
Infinity,163.7949
Infinity,165.2436
Infinity,162.8718
Infinity,159.2436
Infinity,157.7308
Infinity,157.4615
Infinity,157.4615
Infinity,156.5897
Infinity,156.0385
Infinity,153.2179
Infinity,157.9615
Infinity,156.6795
Infinity,158.7051
Infinity,155.0385
Infinity,158.5000
Infinity,158.5897
Infinity,154.9615
Infinity,154.2436
Infinity,154.9872
Infinity,157.8718
Infinity,157.2821
Infinity,156.0128
Infinity,153.3205
Infinity,156.3077
Infinity,155.6667
Infinity,153.4231
Infinity,151.8462
Infinity,153.9744
Infinity,159.3333
Infinity,160.4744
Infinity,162.1795
Infinity,159.5641
Infinity,158.0000
Infinity,158.6795
Infinity,155.9487
Infinity,156.7949
Infinity,156.0769
Infinity,158.2308
Infinity,155.8846
Infinity,151.2949
Infinity,156.7564
Infinity,150.7179
Infinity,154.7179
Infinity,154.4231
Infinity,154.1923
Infinity,152.8205
Infinity,152.6795
Infinity,153.3333
Infinity,156.8590
Infinity,151.3462
Infinity,152.5513
Infinity,150.5385
Infinity,151.2308
Infinity,153.3462
Infinity,151.3077
Infinity,149.5513
Infinity,152.1282
Infinity,154.3974
Infinity,153.1923
Infinity,154.9615
Infinity,156.3333
Infinity,152.1923
Infinity,153.2692
Infinity,152.7308
Infinity,150.3718
Infinity,150.6923
Infinity,153.8718
Infinity,148.6410
Infinity,154.7949
Infinity,150.8077
Infinity,151.9615
Infinity,151.4487
Infinity,150.7821
Infinity,149.4359
Infinity,151.7051
Infinity,151.9487
Infinity,147.4487
Infinity,148.5897
Infinity,148.9872
Infinity,153.6923
Infinity,148.7692
Infinity,150.6282
Infinity,149.9487
Infinity,149.7308
Infinity,147.7821
Infinity,147.3205
Infinity,149.5000
Infinity,149.2692
Infinity,147.8846
Infinity,149.6538
Infinity,151.8462
Infinity,149.5000
Infinity,150.1154
Infinity,150.7179
Infinity,149.3590
Infinity,154.5000
Infinity,148.9615
Infinity,151.8205
Infinity,147.2692
Infinity,150.5769
Infinity,149.0641
Infinity,146.1026
Infinity,148.1667
Infinity,146.5000
Infinity,149.3718
Infinity,148.2179
Infinity,149.5000
Infinity,148.3205
Infinity,151.6026
Infinity,148.5385
Infinity,147.6026
