[sec],Mean
NaN,184.9263
Infinity,164.6969
Infinity,149.3456
Infinity,142.3400
Infinity,140.4958
Infinity,139.5269
Infinity,137.7224
Infinity,136.0623
Infinity,135.0340
Infinity,133.1473
Infinity,134.0482
Infinity,132.7734
Infinity,130.7309
Infinity,131.8782
Infinity,129.9348
Infinity,132.2068
Infinity,131.8272
Infinity,132.2295
Infinity,132.0368
Infinity,131.1700
Infinity,130.3230
Infinity,131.7450
Infinity,130.5977
Infinity,131.2918
Infinity,130.4589
Infinity,131.2861
Infinity,129.7082
Infinity,129.6855
Infinity,130.6232
Infinity,129.9688
Infinity,131.0453
Infinity,130.4391
Infinity,129.2691
Infinity,128.7365
Infinity,128.6346
Infinity,130.3484
Infinity,129.9122
Infinity,129.3966
Infinity,130.4448
Infinity,130.3994
Infinity,129.6006
Infinity,130.6176
Infinity,129.6997
Infinity,129.7535
Infinity,127.9802
Infinity,130.9207
Infinity,130.8300
Infinity,131.3513
Infinity,129.8584
Infinity,128.0822
Infinity,128.4363
Infinity,129.2861
Infinity,130.2465
Infinity,128.7847
Infinity,130.1133
Infinity,129.7904
Infinity,130.2606
Infinity,129.8470
Infinity,128.5949
Infinity,128.9972
Infinity,128.3966
Infinity,128.1756
Infinity,128.5836
Infinity,127.3711
Infinity,126.5127
Infinity,128.2436
Infinity,127.6912
Infinity,127.6629
Infinity,127.2040
Infinity,128.3116
Infinity,128.5212
Infinity,128.1077
Infinity,128.1416
Infinity,127.8300
Infinity,128.1841
Infinity,128.4278
Infinity,126.1105
Infinity,127.4646
Infinity,126.8782
Infinity,128.4419
Infinity,127.1756
Infinity,127.9207
Infinity,127.8612
Infinity,127.7309
Infinity,128.9065
Infinity,127.5382
Infinity,127.2691
Infinity,127.8612
Infinity,129.0057
Infinity,128.8187
Infinity,129.6232
Infinity,129.0765
Infinity,127.5836
Infinity,127.5354
Infinity,127.9858
Infinity,127.3598
Infinity,127.4986
Infinity,129.2918
Infinity,129.0113
Infinity,129.5099
Infinity,128.9887
Infinity,127.5807
Infinity,128.2323
Infinity,129.1785
Infinity,129.3796
Infinity,127.7337
Infinity,127.6091
Infinity,128.0057
Infinity,127.8867
Infinity,129.5637
Infinity,126.8810
Infinity,128.0510
Infinity,128.9660
Infinity,129.4788
Infinity,127.3088
Infinity,127.4249
Infinity,127.7989
Infinity,125.5014
Infinity,128.0680
Infinity,127.3229
Infinity,128.8102
