[sec],Mean
NaN,8141.571
-Infinity,5791.000
-Infinity,4741.714
-Infinity,4391.714
-Infinity,4140.000
-Infinity,3718.143
-Infinity,3886.000
-Infinity,4116.286
-Infinity,3622.572
-Infinity,3748.428
-Infinity,3601.286
-Infinity,3739.143
-Infinity,3338.714
-Infinity,3391.714
-Infinity,3426.714
-Infinity,3578.857
-Infinity,3739.857
-Infinity,3461.143
-Infinity,3277.000
-Infinity,3328.143
-Infinity,3261.714
-Infinity,3135.714
-Infinity,3368.000
-Infinity,3497.572
-Infinity,3367.857
-Infinity,3184.428
-Infinity,3169.000
-Infinity,3271.143
-Infinity,3180.428
-Infinity,3587.572
-Infinity,3170.428
-Infinity,3269.143
-Infinity,3172.000
-Infinity,3194.428
-Infinity,3408.714
-Infinity,3319.000
-Infinity,3411.714
-Infinity,3268.286
-Infinity,3195.857
-Infinity,3243.143
-Infinity,3400.572
-Infinity,3186.572
-Infinity,3063.428
-Infinity,3059.857
-Infinity,3159.572
-Infinity,3061.714
-Infinity,3028.572
-Infinity,2949.428
-Infinity,2943.143
-Infinity,3148.714
-Infinity,2949.714
-Infinity,2858.286
-Infinity,2830.428
-Infinity,2901.286
-Infinity,2910.428
-Infinity,2976.428
-Infinity,2810.143
-Infinity,2924.572
-Infinity,3038.286
-Infinity,2945.428
-Infinity,2879.143
-Infinity,2936.143
-Infinity,2896.000
-Infinity,2791.143
-Infinity,2879.857
-Infinity,2829.572
-Infinity,2781.286
-Infinity,2809.857
-Infinity,2804.000
-Infinity,2734.000
-Infinity,2838.428
-Infinity,2711.572
-Infinity,2722.000
-Infinity,2726.143
-Infinity,2722.286
-Infinity,2766.572
-Infinity,2737.714
-Infinity,2740.857
-Infinity,2780.714
-Infinity,2926.714
-Infinity,2693.714
-Infinity,2745.714
-Infinity,2771.572
-Infinity,2713.428
-Infinity,2734.428
-Infinity,2694.000
-Infinity,2761.428
-Infinity,2668.286
-Infinity,2690.286
-Infinity,2632.143
-Infinity,2615.000
-Infinity,2724.428
-Infinity,2603.572
-Infinity,2626.428
-Infinity,2665.428
-Infinity,2538.572
-Infinity,2603.572
-Infinity,2655.714
-Infinity,2646.000
-Infinity,2594.857
-Infinity,2632.143
-Infinity,2532.143
-Infinity,2509.714
-Infinity,2591.286
-Infinity,2506.000
-Infinity,2461.143
-Infinity,2454.572
-Infinity,2466.286
-Infinity,2393.428
-Infinity,2472.714
-Infinity,2468.572
-Infinity,2490.857
-Infinity,2593.428
-Infinity,2472.428
-Infinity,2467.714
-Infinity,2600.714
-Infinity,2592.714
-Infinity,2506.857
-Infinity,2540.714
-Infinity,2446.714
-Infinity,2414.000
