[sec],Mean
NaN,118.4545
Infinity,117.3939
Infinity,119.8788
Infinity,116.4343
Infinity,118.6667
Infinity,114.6970
Infinity,117.2929
Infinity,118.2929
Infinity,116.4747
Infinity,114.0707
Infinity,115.6768
Infinity,116.2020
Infinity,115.2929
Infinity,117.7273
Infinity,113.1414
Infinity,112.8889
Infinity,113.6364
Infinity,112.2525
Infinity,113.4848
Infinity,113.7677
Infinity,114.6768
Infinity,114.3535
Infinity,110.9798
Infinity,115.9798
Infinity,115.1717
Infinity,113.6162
Infinity,116.0000
Infinity,119.3030
Infinity,115.6869
Infinity,116.7273
Infinity,115.6869
Infinity,115.6970
Infinity,116.1818
Infinity,118.3232
Infinity,116.2121
Infinity,116.7677
Infinity,116.4747
Infinity,116.8586
Infinity,114.8788
Infinity,114.9798
Infinity,114.5455
Infinity,114.2222
Infinity,113.6970
Infinity,111.9798
Infinity,115.0606
Infinity,114.1717
Infinity,114.5253
Infinity,114.1515
Infinity,113.2626
Infinity,114.8889
Infinity,113.2828
Infinity,115.7576
Infinity,113.1212
Infinity,115.1616
Infinity,112.6061
Infinity,113.3434
Infinity,115.1717
Infinity,114.5556
Infinity,112.3434
Infinity,112.8081
Infinity,115.6162
Infinity,112.2424
Infinity,112.6768
Infinity,113.3737
Infinity,112.4747
Infinity,111.8586
Infinity,114.1313
Infinity,110.9293
Infinity,110.6263
Infinity,112.3737
Infinity,111.3636
Infinity,111.2525
Infinity,111.1919
Infinity,114.2525
Infinity,112.1919
Infinity,112.6768
Infinity,114.1818
Infinity,112.4949
Infinity,115.3030
Infinity,112.0909
Infinity,112.1919
Infinity,113.3636
Infinity,111.4141
Infinity,111.5253
Infinity,113.6566
Infinity,111.0202
Infinity,109.0404
Infinity,113.6465
Infinity,110.7980
Infinity,111.7778
Infinity,111.7879
Infinity,111.8990
Infinity,111.8081
Infinity,111.5152
Infinity,111.2727
Infinity,110.8990
Infinity,110.7879
Infinity,113.5253
Infinity,112.9192
Infinity,112.7879
Infinity,111.4646
Infinity,112.5354
Infinity,110.3232
Infinity,110.5253
Infinity,112.0606
Infinity,110.2323
Infinity,109.3535
Infinity,110.4040
Infinity,111.4040
Infinity,110.9697
Infinity,111.0000
Infinity,112.5556
Infinity,110.6667
Infinity,112.9596
Infinity,111.3838
Infinity,112.7475
Infinity,111.5152
Infinity,109.4949
Infinity,110.5556
Infinity,110.0606
Infinity,111.0808
