[sec],Mean
NaN,2497.268
Infinity,2135.375
Infinity,1781.089
Infinity,1537.232
Infinity,1361.857
Infinity,1243.393
Infinity,1231.732
Infinity,1177.625
Infinity,1143.018
Infinity,1130.018
Infinity,1122.339
Infinity,1080.107
Infinity,1034.839
Infinity,1029.250
Infinity,1030.375
Infinity,988.054
Infinity,1017.875
Infinity,998.875
Infinity,994.839
Infinity,990.875
Infinity,966.018
Infinity,960.732
Infinity,922.143
Infinity,915.000
Infinity,940.500
Infinity,922.679
Infinity,936.661
Infinity,952.304
Infinity,960.500
Infinity,945.589
Infinity,971.643
Infinity,972.518
Infinity,932.786
Infinity,925.929
Infinity,977.339
Infinity,926.911
Infinity,939.357
Infinity,933.839
Infinity,921.393
Infinity,912.554
Infinity,926.393
Infinity,931.393
Infinity,935.500
Infinity,944.625
Infinity,908.000
Infinity,903.946
Infinity,922.571
Infinity,945.643
Infinity,936.214
Infinity,936.839
Infinity,909.750
Infinity,927.893
Infinity,923.125
Infinity,925.393
Infinity,927.661
Infinity,923.429
Infinity,928.250
Infinity,893.875
Infinity,902.768
Infinity,909.821
Infinity,887.125
Infinity,897.911
Infinity,917.357
Infinity,947.000
Infinity,902.107
Infinity,910.875
Infinity,895.893
Infinity,899.464
Infinity,907.179
Infinity,881.607
Infinity,882.786
Infinity,903.857
Infinity,890.714
Infinity,868.946
Infinity,864.696
Infinity,881.643
Infinity,887.107
Infinity,877.571
Infinity,894.804
Infinity,905.143
Infinity,905.054
Infinity,886.571
Infinity,894.732
Infinity,899.679
Infinity,889.696
Infinity,894.429
Infinity,883.893
Infinity,912.696
Infinity,906.732
Infinity,894.661
Infinity,899.554
Infinity,867.500
Infinity,890.143
Infinity,889.750
Infinity,910.839
Infinity,894.446
Infinity,893.804
Infinity,901.571
Infinity,920.446
Infinity,897.214
Infinity,890.196
Infinity,894.625
Infinity,893.696
Infinity,902.839
Infinity,897.804
Infinity,886.036
Infinity,884.232
Infinity,912.339
Infinity,919.179
Infinity,906.018
Infinity,896.286
Infinity,893.429
Infinity,894.679
Infinity,884.607
Infinity,873.732
Infinity,881.768
Infinity,879.857
Infinity,868.589
Infinity,858.018
Infinity,867.929
Infinity,870.839
