[sec],Mean
NaN,262.4356
Infinity,223.8812
Infinity,201.1056
Infinity,187.7690
Infinity,185.6667
Infinity,183.3960
Infinity,185.0726
Infinity,185.5974
Infinity,184.7261
Infinity,187.2739
Infinity,183.9868
Infinity,185.9241
Infinity,187.8944
Infinity,184.8449
Infinity,185.4554
Infinity,186.7327
Infinity,184.6931
Infinity,186.8581
Infinity,185.7162
Infinity,187.1584
Infinity,186.4059
Infinity,186.1188
Infinity,186.2805
Infinity,188.6469
Infinity,184.5148
Infinity,186.4257
Infinity,186.4488
Infinity,188.1155
Infinity,186.2310
Infinity,187.5016
Infinity,187.5512
Infinity,188.8350
Infinity,187.9043
Infinity,188.4521
Infinity,186.3135
Infinity,186.8416
Infinity,189.0132
Infinity,187.5413
Infinity,189.8944
Infinity,190.0528
Infinity,188.4356
Infinity,188.9472
Infinity,188.4753
Infinity,189.6007
Infinity,186.2046
Infinity,186.2937
Infinity,187.5182
Infinity,189.1419
Infinity,187.1419
Infinity,185.7987
Infinity,187.7294
Infinity,189.4587
Infinity,187.7096
Infinity,191.6238
Infinity,187.9703
Infinity,191.3300
Infinity,188.5280
Infinity,189.7261
Infinity,188.2310
Infinity,190.6667
Infinity,187.3201
Infinity,187.7624
Infinity,190.3993
Infinity,187.7393
Infinity,187.2871
Infinity,188.5875
Infinity,188.9274
Infinity,186.6172
Infinity,188.9571
Infinity,190.7525
Infinity,186.7426
Infinity,187.7888
Infinity,189.9142
Infinity,188.6865
Infinity,188.6337
Infinity,185.9967
Infinity,186.0363
Infinity,188.2310
Infinity,189.5644
Infinity,187.6403
Infinity,186.4951
Infinity,186.7855
Infinity,186.9274
Infinity,185.5842
Infinity,184.6040
Infinity,184.3234
Infinity,186.8746
Infinity,187.4059
Infinity,184.2442
Infinity,184.8185
Infinity,186.2046
Infinity,185.2805
Infinity,186.4224
Infinity,185.2937
Infinity,187.2310
Infinity,185.9175
Infinity,187.1320
Infinity,187.3564
Infinity,185.3795
Infinity,184.4818
Infinity,184.9109
Infinity,185.4455
Infinity,185.5116
Infinity,185.1419
Infinity,188.4290
Infinity,184.9769
Infinity,185.2640
Infinity,186.7624
Infinity,185.0330
Infinity,186.6931
Infinity,186.7525
Infinity,185.9835
Infinity,183.5148
Infinity,185.6073
Infinity,185.2046
Infinity,186.9703
Infinity,186.6238
Infinity,184.4686
Infinity,186.5743
Infinity,184.8845
Infinity,187.6964
