[sec],Mean
NaN,366.893
Infinity,299.228
Infinity,258.567
Infinity,241.344
Infinity,231.174
Infinity,223.625
Infinity,226.629
Infinity,221.875
Infinity,227.263
Infinity,225.665
Infinity,226.558
Infinity,221.580
Infinity,219.268
Infinity,227.781
Infinity,227.862
Infinity,230.174
Infinity,230.018
Infinity,227.799
Infinity,227.839
Infinity,227.286
Infinity,228.522
Infinity,232.232
Infinity,227.165
Infinity,223.379
Infinity,225.826
Infinity,224.121
Infinity,223.750
Infinity,226.031
Infinity,221.951
Infinity,221.344
Infinity,225.964
Infinity,228.768
Infinity,227.857
Infinity,223.714
Infinity,223.246
Infinity,223.397
Infinity,224.629
Infinity,229.973
Infinity,224.357
Infinity,224.482
Infinity,225.013
Infinity,220.558
Infinity,219.290
Infinity,222.562
Infinity,219.701
Infinity,220.272
Infinity,220.737
Infinity,218.893
Infinity,218.286
Infinity,217.679
Infinity,217.821
Infinity,219.036
Infinity,220.371
Infinity,219.879
Infinity,212.808
Infinity,217.371
Infinity,215.621
Infinity,216.321
Infinity,214.080
Infinity,216.076
Infinity,217.862
Infinity,215.446
Infinity,215.705
Infinity,216.049
Infinity,217.759
Infinity,217.830
Infinity,217.500
Infinity,216.496
Infinity,215.433
Infinity,216.022
Infinity,216.045
Infinity,217.371
Infinity,218.406
Infinity,217.768
Infinity,216.594
Infinity,216.402
Infinity,215.723
Infinity,214.906
Infinity,214.540
Infinity,219.129
Infinity,215.871
Infinity,216.040
Infinity,217.562
Infinity,217.625
Infinity,219.451
Infinity,213.746
Infinity,214.156
Infinity,214.473
Infinity,213.969
Infinity,216.562
Infinity,217.433
Infinity,218.946
Infinity,214.638
Infinity,216.518
Infinity,217.174
Infinity,214.522
Infinity,216.491
Infinity,219.491
Infinity,217.469
Infinity,216.415
Infinity,217.562
Infinity,218.156
Infinity,216.433
Infinity,216.308
Infinity,216.478
Infinity,216.451
Infinity,214.683
Infinity,216.938
Infinity,218.933
Infinity,218.924
Infinity,217.464
Infinity,216.978
Infinity,218.812
Infinity,218.897
Infinity,218.254
Infinity,217.589
Infinity,217.411
Infinity,215.058
Infinity,213.978
Infinity,218.312
Infinity,217.156
