[sec],Mean
NaN,2666.042
Infinity,2386.875
Infinity,2079.111
Infinity,1873.125
Infinity,1746.306
Infinity,1682.667
Infinity,1653.111
Infinity,1550.986
Infinity,1484.250
Infinity,1386.000
Infinity,1279.319
Infinity,1278.278
Infinity,1213.556
Infinity,1178.417
Infinity,1180.750
Infinity,1116.000
Infinity,1113.306
Infinity,1060.111
Infinity,986.611
Infinity,1021.583
Infinity,1033.750
Infinity,1033.069
Infinity,1010.361
Infinity,969.667
Infinity,993.042
Infinity,956.181
Infinity,949.347
Infinity,921.125
Infinity,927.153
Infinity,941.778
Infinity,974.153
Infinity,988.389
Infinity,948.028
Infinity,989.333
Infinity,931.333
Infinity,938.500
Infinity,944.403
Infinity,913.292
Infinity,923.653
Infinity,893.528
Infinity,907.181
Infinity,903.764
Infinity,883.056
Infinity,898.792
Infinity,910.069
Infinity,881.903
Infinity,871.736
Infinity,876.472
Infinity,859.639
Infinity,869.639
Infinity,851.417
Infinity,825.500
Infinity,878.097
Infinity,855.347
Infinity,856.056
Infinity,814.722
Infinity,845.097
Infinity,803.500
Infinity,839.472
Infinity,915.667
Infinity,876.708
Infinity,828.222
Infinity,818.833
Infinity,797.681
Infinity,829.931
Infinity,847.583
Infinity,815.875
Infinity,830.847
Infinity,835.597
Infinity,824.347
Infinity,811.347
Infinity,807.069
Infinity,796.167
Infinity,791.528
Infinity,821.958
Infinity,827.611
Infinity,824.028
Infinity,781.514
Infinity,776.778
Infinity,771.194
Infinity,821.153
Infinity,771.208
Infinity,797.778
Infinity,767.208
Infinity,765.389
Infinity,757.764
Infinity,764.361
Infinity,740.889
Infinity,747.944
Infinity,746.667
Infinity,775.903
Infinity,770.625
Infinity,766.056
Infinity,758.653
Infinity,736.069
Infinity,738.361
Infinity,739.861
Infinity,743.264
Infinity,763.792
Infinity,751.917
Infinity,741.250
Infinity,713.931
Infinity,721.750
Infinity,731.042
Infinity,728.611
Infinity,722.653
Infinity,739.458
Infinity,738.458
Infinity,739.264
Infinity,731.417
Infinity,744.236
Infinity,737.611
Infinity,713.986
Infinity,704.569
Infinity,678.000
Infinity,694.056
Infinity,686.944
Infinity,715.472
Infinity,658.056
Infinity,668.139
Infinity,687.375
