[sec],Mean
0,4981.500
1,3601.036
2,2759.750
3,2270.822
4,2104.786
5,2073.464
6,2076.214
7,2082.500
8,2162.928
9,2184.822
10,2261.250
11,2347.607
12,2352.822
13,2433.286
14,2488.964
15,2500.643
16,2551.572
17,2567.428
18,2630.786
19,2670.250
20,2688.357
21,2788.572
22,2837.643
23,2880.214
24,2937.714
25,2995.893
26,3049.357
27,3100.464
28,3167.393
29,3113.714
30,3141.036
31,3217.143
32,3227.428
33,3253.536
34,3296.428
35,3354.607
36,3343.750
37,3421.893
38,3411.893
39,3433.714
40,3508.714
41,3531.857
42,3527.536
43,3539.786
44,3528.393
45,3571.678
46,3621.500
47,3609.214
48,3631.107
49,3720.357
50,3734.750
51,3709.964
52,3728.822
53,3720.714
54,3780.143
55,3816.714
56,3810.964
57,3807.072
58,3842.072
59,3844.822
