[sec],Mean
0,5425.369
1,4406.947
2,4092.790
3,3850.368
4,3986.947
5,3823.158
6,3853.579
7,3855.947
8,4005.790
9,3789.790
10,3981.790
11,3743.263
12,3658.684
13,3712.895
14,3620.316
15,3639.842
16,3771.053
17,3618.474
18,3683.158
19,3594.895
20,3622.368
21,3675.368
22,3774.053
23,3785.368
24,3773.526
25,3921.263
26,3864.842
27,3794.895
28,3780.526
29,3774.053
30,3741.210
31,3804.737
32,3675.210
33,3627.210
34,3775.579
35,3785.842
36,3730.842
37,3815.000
38,3853.790
39,3756.895
40,3839.579
41,3865.737
42,3805.684
43,3865.526
44,4016.842
45,3944.105
46,3905.737
47,3901.053
48,3785.579
49,3791.790
50,3807.579
51,3781.579
52,3718.895
53,3784.947
54,3742.316
55,3838.368
56,3908.579
57,3850.158
58,3902.474
59,3831.000
60,3884.210
