[sec],Mean
0,4859.596
1,4210.891
2,3665.230
3,3351.733
4,3178.957
5,3058.590
6,2976.161
7,2910.208
8,2841.860
9,2844.708
10,2825.519
11,2813.155
12,2803.596
13,2821.646
14,2799.109
15,2804.574
16,2822.711
17,2807.643
18,2795.624
19,2816.547
20,2795.764
21,2802.059
22,2810.326
23,2808.230
24,2819.323
25,2842.764
26,2842.590
27,2846.988
28,2863.988
29,2860.829
30,2844.860
31,2878.528
32,2860.972
33,2870.261
34,2881.143
35,2867.683
36,2894.702
37,2900.913
38,2878.031
39,2896.562
40,2921.680
41,2899.798
42,2921.640
43,2919.711
44,2919.407
45,2947.267
46,2963.022
47,2950.519
48,2975.761
49,2964.379
50,2958.581
51,2977.749
52,2995.739
53,2976.689
54,3006.466
55,2999.105
56,3000.255
57,3004.478
58,3013.873
59,2993.087
60,3044.304
