[sec],Mean
0,1817.862
1,1712.124
2,1573.651
3,1468.886
4,1394.299
5,1326.963
6,1289.779
7,1255.125
8,1219.746
9,1220.619
10,1210.078
11,1190.524
12,1200.145
13,1200.116
14,1193.070
15,1199.545
16,1204.455
17,1195.111
18,1203.191
19,1198.003
20,1202.230
21,1205.052
22,1201.349
23,1196.876
24,1200.717
25,1197.960
26,1193.721
27,1192.820
28,1200.687
29,1193.711
30,1206.937
31,1218.148
32,1211.539
33,1217.129
34,1222.718
35,1219.661
36,1227.191
37,1232.862
38,1212.835
39,1222.920
40,1238.957
41,1215.356
42,1232.292
43,1228.611
44,1219.654
45,1232.445
46,1233.246
47,1226.996
48,1239.180
49,1234.144
50,1233.272
51,1239.974
52,1235.152
53,1235.187
54,1251.511
55,1248.318
56,1239.418
57,1250.767
58,1251.315
59,1251.320
60,1259.168
