[sec],Mean
0,225.8083
1,208.3818
2,201.8919
3,201.4944
4,203.5526
5,204.0738
6,204.3975
7,206.3393
8,208.8307
9,208.5630
10,210.6913
11,211.5392
12,210.7703
13,212.8852
14,213.6115
15,213.8121
16,215.5839
17,215.6592
18,217.1655
19,216.8680
20,216.8777
21,218.6622
22,217.2230
23,218.6652
24,218.7248
25,217.5466
26,219.7017
27,219.1767
28,219.9732
29,219.4571
30,219.6503
31,219.9567
32,220.7599
33,220.0209
34,219.6629
35,219.6480
36,221.8770
37,219.5086
38,218.9963
39,221.5839
40,220.5228
41,221.6339
42,219.6950
43,219.7949
44,219.9224
45,220.5794
46,221.6257
47,221.2737
48,220.7442
49,220.5473
50,220.6868
51,223.4131
52,220.7353
53,221.0694
54,220.6771
55,218.0149
56,221.1104
57,221.6443
58,221.0656
59,221.5556
