[sec],Mean
0,810.207
1,724.793
2,652.103
3,598.466
4,548.310
5,526.138
6,508.914
7,504.879
8,508.483
9,506.552
10,511.983
11,516.448
12,525.672
13,544.517
14,539.810
15,546.759
16,554.276
17,573.052
18,568.086
19,562.293
20,576.103
21,591.293
22,595.586
23,605.879
24,628.069
25,620.379
26,623.172
27,637.017
28,631.448
29,644.724
30,641.690
31,652.345
32,666.810
33,660.776
34,657.828
35,661.776
36,679.483
37,659.207
38,668.362
39,678.138
40,691.828
41,693.293
42,697.069
43,681.310
44,691.052
45,693.379
46,689.190
47,694.190
48,698.724
49,703.793
50,691.000
51,711.086
52,701.034
53,703.724
54,696.086
55,705.776
56,699.000
57,710.741
58,707.000
59,730.483
