[sec],Mean
0,194.5088
1,176.3333
2,156.8070
3,152.6667
4,147.7544
5,155.1404
6,158.2281
7,157.5965
8,158.5263
9,163.4561
10,162.6667
11,163.6491
12,166.5965
13,165.8421
14,166.5088
15,167.0351
16,174.0702
17,172.9825
18,176.6316
19,169.5614
20,174.7544
21,177.9298
22,170.9825
23,181.2281
24,180.1930
25,175.5965
26,182.0877
27,178.3509
28,181.9123
29,181.4737
30,183.4561
31,183.0000
32,183.1930
33,191.4035
34,188.6140
35,184.9649
36,183.3158
37,186.1930
38,188.7018
39,190.6667
40,191.8421
41,185.5965
42,186.6491
43,193.2456
44,187.7895
45,187.5263
46,186.8246
47,189.4386
48,185.6842
49,188.3509
50,187.3860
51,186.6667
52,187.8772
53,187.2105
54,185.9298
55,183.1579
56,193.4211
57,184.3158
58,191.3509
59,188.5439
