[sec],Mean
0,4675.639
1,4521.218
2,4296.654
3,3930.895
4,3748.594
5,3561.902
6,3418.729
7,3332.060
8,3223.188
9,3132.549
10,3109.188
11,3055.444
12,3082.790
13,3033.361
14,2986.970
15,2984.120
16,3015.887
17,2990.556
18,2976.647
19,2976.203
20,2970.316
21,2968.150
22,2993.955
23,2920.210
24,2922.895
25,2942.188
26,2913.684
27,2939.180
28,2926.459
29,2910.895
30,2962.113
31,2940.887
32,2919.053
33,2920.970
34,2890.496
35,2896.774
36,2901.511
37,2915.143
38,2880.812
39,2900.609
40,2911.955
41,2931.015
42,2934.188
43,2931.008
44,2889.564
45,2896.428
46,2898.361
47,2883.714
48,2903.263
49,2912.248
50,2893.346
51,2881.278
52,2906.662
53,2867.992
54,2894.346
55,2938.083
56,2909.752
57,2908.985
58,2945.534
59,2924.090
60,2902.834
