[sec],Mean
0,5379.980
1,5051.570
2,4629.350
3,4340.550
4,4040.890
5,3934.730
6,3804.430
7,3726.260
8,3658.780
9,3626.700
10,3582.730
11,3535.180
12,3586.480
13,3514.490
14,3462.270
15,3468.730
16,3402.460
17,3323.820
18,3322.070
19,3320.230
20,3252.730
21,3304.540
22,3263.960
23,3289.960
24,3305.950
25,3293.210
26,3235.820
27,3259.110
28,3219.980
29,3214.600
30,3233.080
31,3202.850
32,3216.850
33,3256.000
34,3247.930
35,3249.580
36,3272.380
37,3246.400
38,3260.370
39,3252.210
40,3220.190
41,3223.490
42,3270.490
43,3235.150
44,3253.670
45,3245.030
46,3258.840
47,3221.570
48,3242.240
49,3239.230
50,3237.350
51,3248.810
52,3247.200
53,3248.920
54,3319.110
55,3293.440
56,3325.620
57,3347.150
58,3335.410
59,3324.370
60,3341.410
