[sec],Mean
0,446.813
1,319.934
2,283.978
3,273.604
4,272.714
5,273.220
6,279.110
7,287.956
8,289.659
9,295.560
10,302.319
11,312.132
12,310.758
13,318.835
14,325.286
15,324.934
16,343.286
17,335.527
18,344.692
19,348.846
20,343.648
21,348.736
22,357.505
23,357.033
24,362.077
25,363.703
26,362.813
27,364.978
28,370.989
29,380.934
30,373.374
31,375.066
32,377.187
33,375.626
34,377.033
35,383.121
36,393.659
37,386.912
38,384.088
39,395.418
40,389.418
41,392.857
42,400.407
43,393.319
44,396.582
45,396.538
46,397.725
47,399.692
48,406.308
49,406.000
50,408.571
51,402.209
52,404.407
53,405.176
54,406.615
55,413.286
56,405.945
57,413.473
58,406.813
59,418.505
