[sec],Mean
0,3038.358
1,2130.827
2,1785.416
3,1612.728
4,1553.098
5,1577.145
6,1570.301
7,1611.075
8,1652.861
9,1669.532
10,1706.740
11,1765.925
12,1788.416
13,1833.433
14,1876.243
15,1898.289
16,1919.994
17,1955.601
18,1984.289
19,2010.225
20,2046.376
21,2069.277
22,2089.584
23,2129.983
24,2124.462
25,2135.873
26,2187.075
27,2168.335
28,2196.838
29,2222.965
30,2233.907
31,2264.104
32,2290.572
33,2274.873
34,2300.670
35,2316.422
36,2308.069
37,2315.428
38,2372.711
39,2367.457
40,2391.734
41,2423.052
42,2427.330
43,2427.376
44,2444.688
45,2469.162
46,2451.208
47,2467.584
48,2460.890
49,2467.468
50,2469.081
51,2462.723
52,2462.046
53,2477.670
54,2474.983
55,2453.486
56,2509.168
57,2476.237
58,2496.110
59,2506.734
