[sec],Mean
0,2654.235
1,2219.679
2,1912.654
3,1743.420
4,1680.210
5,1680.383
6,1646.765
7,1616.667
8,1655.235
9,1644.000
10,1653.358
11,1677.395
12,1669.839
13,1667.716
14,1699.951
15,1694.407
16,1701.111
17,1710.815
18,1725.951
19,1722.519
20,1751.000
21,1717.901
22,1742.877
23,1738.580
24,1713.198
25,1732.753
26,1766.975
27,1770.642
28,1752.778
29,1760.716
30,1737.395
31,1769.741
32,1767.914
33,1762.556
34,1784.938
35,1756.815
36,1787.185
37,1771.136
38,1780.000
39,1782.642
40,1760.852
41,1779.716
42,1779.716
43,1784.617
44,1796.432
45,1784.494
46,1779.691
47,1794.901
48,1776.136
49,1781.012
50,1781.272
51,1775.025
52,1777.161
53,1804.543
54,1780.123
55,1773.938
56,1792.963
57,1805.741
58,1782.012
59,1808.679
