[sec],Mean
0,2491.554
1,2015.475
2,1736.218
3,1558.297
4,1462.495
5,1383.356
6,1351.881
7,1320.188
8,1325.594
9,1313.762
10,1329.772
11,1322.723
12,1316.871
13,1322.366
14,1320.396
15,1338.307
16,1351.574
17,1344.871
18,1345.079
19,1353.327
20,1345.990
21,1351.050
22,1364.366
23,1351.683
24,1365.990
25,1360.743
26,1358.792
27,1387.515
28,1406.059
29,1387.772
30,1379.396
31,1395.574
32,1388.733
33,1394.743
34,1398.554
35,1370.158
36,1382.059
37,1389.921
38,1366.802
39,1382.000
40,1394.594
41,1395.901
42,1395.960
43,1388.703
44,1397.020
45,1417.713
46,1416.465
47,1428.842
48,1425.733
49,1419.376
50,1421.703
51,1437.129
52,1442.663
53,1435.475
54,1452.752
55,1458.208
56,1449.238
57,1456.277
58,1465.139
59,1448.208
60,1475.505
