[sec],Mean
0,4181.228
1,3584.568
2,3167.477
3,2872.365
4,2684.761
5,2551.954
6,2515.495
7,2502.614
8,2441.547
9,2371.796
10,2319.600
11,2332.512
12,2342.646
13,2325.358
14,2354.435
15,2374.379
16,2348.944
17,2344.562
18,2327.849
19,2313.979
20,2327.333
21,2318.909
22,2319.295
23,2315.705
24,2337.411
25,2303.470
26,2334.505
27,2331.733
28,2322.842
29,2328.102
30,2323.969
31,2307.298
32,2341.733
33,2347.600
34,2312.533
35,2338.000
36,2356.435
37,2332.775
38,2324.663
39,2344.895
40,2340.481
41,2341.018
42,2372.607
43,2350.130
44,2370.558
45,2384.351
46,2366.719
47,2360.228
48,2357.491
49,2344.803
50,2344.933
51,2351.740
52,2343.824
53,2351.997
54,2376.137
55,2365.990
56,2373.698
57,2385.228
58,2360.000
59,2376.537
60,2383.056
